game_id,weather_id,temperature,precipitation,wind_speed,weather_condition,severe_weather_flag,weather_timestamp,weather_source_method,venue_name,latitude,longitude,temperature_max,temperature_min,temperature_avg,apparent_temperature,apparent_temperature_max,apparent_temperature_min,apparent_temperature_avg,rainfall,snowfall,snow_depth,wind_gust,wind_direction,sunshine,weather_code
2021_REG_13_PHI_NYJ_20211205,WTH_01808,39.3,0.0,9.4,WMO_3,0,2021-12-05 12:00:00,open_meteo_daily_by_venue_coordinates,MetLife Stadium,40.8135,-74.0745,45.9,32.3,39.3,33.0,40.4,25.8,33.0,0.0,0.0,0.0,16.8,274.0,8.34,3.0
2021_REG_13_SF_SEA_20211205,WTH_01809,40.5,0.094,10.7,WMO_55|PRECIP,0,2021-12-05 12:00:00,open_meteo_daily_by_venue_coordinates,Lumen Field,47.5952,-122.3316,43.2,37.0,40.5,34.9,39.0,31.7,34.9,0.094,0.0,0.0,18.8,31.0,4.22,55.0
2021_REG_13_TB_ATL_20211205,WTH_01810,70.0,0.0,0.0,INDOOR,0,2021-12-05 12:00:00,open_meteo_indoor_controlled_daily_values,Mercedes-Benz Stadium,33.7554,-84.4009,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2021_REG_13_WSH_LV_20211205,WTH_01811,70.0,0.0,0.0,INDOOR,0,2021-12-05 12:00:00,open_meteo_indoor_controlled_daily_values,Allegiant Stadium,36.0908,-115.183,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2021_REG_14_ATL_CAR_20211212,WTH_01812,49.8,0.232,14.9,WMO_63|PRECIP,0,2021-12-12 12:00:00,open_meteo_daily_by_venue_coordinates,Bank of America Stadium,35.2258,-80.8528,62.8,41.4,49.8,42.7,61.5,31.8,42.7,0.232,0.0,0.0,27.7,348.0,12.02,63.0
2021_REG_14_BAL_CLE_20211212,WTH_01813,38.6,0.004,25.4,WMO_51|PRECIP|WINDY,1,2021-12-12 12:00:00,open_meteo_daily_by_venue_coordinates,Huntington Bank Field,41.5061,-81.6995,46.2,32.9,38.6,27.2,34.6,22.8,27.2,0.004,0.0,0.0,41.2,241.0,8.63,51.0
2021_REG_14_BUF_TB_20211212,WTH_01814,72.4,0.02,8.6,WMO_51|PRECIP,0,2021-12-12 12:00:00,open_meteo_daily_by_venue_coordinates,Raymond James Stadium,27.9759,-82.5033,80.1,66.7,72.4,77.7,84.9,71.0,77.7,0.02,0.0,0.0,16.1,241.0,10.45,51.0
2021_REG_14_CHI_GB_20211212,WTH_01815,29.3,0.0,14.8,WMO_3,0,2021-12-12 12:00:00,open_meteo_daily_by_venue_coordinates,Lambeau Field,44.5013,-88.0622,38.0,23.2,29.3,18.9,27.1,12.6,18.9,0.0,0.0,0.525,29.1,231.0,7.29,3.0
2021_REG_14_DAL_WSH_20211212,WTH_01816,46.4,0.213,17.0,WMO_61|PRECIP,1,2021-12-12 12:00:00,open_meteo_daily_by_venue_coordinates,Northwest Stadium,38.9078,-76.8644,65.0,39.4,46.4,38.1,61.1,29.7,38.1,0.213,0.0,0.0,39.1,284.0,9.94,61.0
2021_REG_14_DET_DEN_20211212,WTH_01817,39.7,0.0,6.7,WMO_3,0,2021-12-12 12:00:00,open_meteo_daily_by_venue_coordinates,Empower Field at Mile High,39.7439,-105.0201,59.2,28.3,39.7,31.8,51.7,20.4,31.8,0.0,0.0,0.066,12.5,199.0,9.12,3.0
2021_REG_14_JAX_TEN_20211212,WTH_01818,39.5,0.0,7.3,WMO_3,0,2021-12-12 12:00:00,open_meteo_daily_by_venue_coordinates,Nissan Stadium,36.1665,-86.7713,47.7,31.8,39.5,33.8,42.3,26.4,33.8,0.0,0.0,0.0,16.6,13.0,11.31,3.0
2021_REG_14_LAR_ARI_20211213,WTH_01819,70.0,0.0,0.0,INDOOR,0,2021-12-13 12:00:00,open_meteo_indoor_controlled_daily_values,State Farm Stadium,33.5276,-112.2626,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2021_REG_14_LV_KC_20211212,WTH_01820,41.2,0.0,13.1,WMO_2,0,2021-12-12 12:00:00,open_meteo_daily_by_venue_coordinates,Arrowhead Stadium,39.0489,-94.4839,51.8,36.0,41.2,31.5,41.7,26.6,31.5,0.0,0.0,0.0,27.3,203.0,9.71,2.0
2021_REG_14_NO_NYJ_20211212,WTH_01821,48.0,0.161,21.8,WMO_63|PRECIP|WINDY,1,2021-12-12 12:00:00,open_meteo_daily_by_venue_coordinates,MetLife Stadium,40.8135,-74.0745,63.4,40.5,48.0,38.8,58.3,30.9,38.8,0.161,0.0,0.0,41.6,274.0,8.97,63.0
2021_REG_14_NYG_LAC_20211212,WTH_01822,70.0,0.0,0.0,INDOOR,0,2021-12-12 12:00:00,open_meteo_indoor_controlled_daily_values,SoFi Stadium,33.9535,-118.3392,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2021_REG_14_PIT_MIN_20211209,WTH_01823,70.0,0.0,0.0,INDOOR,0,2021-12-09 12:00:00,open_meteo_indoor_controlled_daily_values,U.S. Bank Stadium,44.9738,-93.2575,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2021_REG_14_SEA_HOU_20211212,WTH_01824,70.0,0.0,0.0,INDOOR,0,2021-12-12 12:00:00,open_meteo_indoor_controlled_daily_values,NRG Stadium,29.6847,-95.4107,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2021_REG_14_SF_CIN_20211212,WTH_01825,36.7,0.0,13.2,WMO_1,0,2021-12-12 12:00:00,open_meteo_daily_by_venue_coordinates,Paycor Stadium,39.0955,-84.516,47.1,30.2,36.7,28.7,38.4,22.5,28.7,0.0,0.0,0.0,25.1,240.0,9.82,1.0
2021_REG_15_ARI_DET_20211219,WTH_01826,70.0,0.0,0.0,INDOOR,0,2021-12-19 12:00:00,open_meteo_indoor_controlled_daily_values,Ford Field,42.34,-83.0456,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2021_REG_15_ATL_SF_20211219,WTH_01827,46.4,0.0,9.8,WMO_3,0,2021-12-19 12:00:00,open_meteo_daily_by_venue_coordinates,Levi's Stadium,37.403,-121.97,55.3,40.9,46.4,43.5,50.1,37.9,43.5,0.0,0.0,0.0,17.0,177.0,8.77,3.0
2021_REG_15_CAR_BUF_20211219,WTH_01828,28.9,0.071,10.3,WMO_73|SNOW,1,2021-12-19 12:00:00,open_meteo_daily_by_venue_coordinates,Highmark Stadium,42.7738,-78.7868,31.9,25.4,28.9,20.3,23.6,18.0,20.3,0.008,0.441,0.098,20.6,345.0,5.29,73.0
2021_REG_15_CIN_DEN_20211219,WTH_01829,34.8,0.0,8.1,WMO_3,0,2021-12-19 12:00:00,open_meteo_daily_by_venue_coordinates,Empower Field at Mile High,39.7439,-105.0201,57.7,23.6,34.8,26.0,50.1,14.2,26.0,0.0,0.0,0.0,15.7,178.0,8.65,3.0
2021_REG_15_DAL_NYG_20211219,WTH_01830,40.7,0.02,16.4,WMO_51|PRECIP,0,2021-12-19 12:00:00,open_meteo_daily_by_venue_coordinates,MetLife Stadium,40.8135,-74.0745,45.0,33.7,40.7,32.7,40.7,23.6,32.7,0.02,0.0,0.0,29.5,328.0,6.55,51.0
2021_REG_15_GB_BAL_20211219,WTH_01831,45.7,0.051,14.6,WMO_53|PRECIP,0,2021-12-19 12:00:00,open_meteo_daily_by_venue_coordinates,M&T Bank Stadium,39.278,-76.6227,55.1,37.3,45.7,38.4,53.0,28.5,38.4,0.051,0.0,0.0,26.4,327.0,5.9,53.0
2021_REG_15_HOU_JAX_20211219,WTH_01832,70.7,0.039,14.6,WMO_51|PRECIP,0,2021-12-19 12:00:00,open_meteo_daily_by_venue_coordinates,TIAA Bank Stadium,30.3239,-81.6373,78.3,65.8,70.7,73.8,79.4,68.7,73.8,0.039,0.0,0.0,24.8,222.0,9.08,51.0
2021_REG_15_KC_LAC_20211216,WTH_01833,70.0,0.0,0.0,INDOOR,0,2021-12-16 12:00:00,open_meteo_indoor_controlled_daily_values,SoFi Stadium,33.9535,-118.3392,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2021_REG_15_LV_CLE_20211220,WTH_01834,33.2,0.0,12.5,WMO_3,0,2021-12-20 12:00:00,open_meteo_daily_by_venue_coordinates,Huntington Bank Field,41.5061,-81.6995,42.1,27.8,33.2,24.8,32.6,19.8,24.8,0.0,0.0,0.0,20.8,201.0,8.31,3.0
2021_REG_15_MIN_CHI_20211220,WTH_01835,32.8,0.0,16.8,WMO_3,0,2021-12-20 12:00:00,open_meteo_daily_by_venue_coordinates,Soldier Field,41.8623,-87.6167,41.0,28.9,32.8,22.3,31.2,17.3,22.3,0.0,0.0,0.0,25.5,212.0,7.78,3.0
2021_REG_15_NE_IND_20211218,WTH_01836,70.0,0.0,0.0,INDOOR,0,2021-12-18 12:00:00,open_meteo_indoor_controlled_daily_values,Lucas Oil Stadium,39.7601,-86.1639,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2021_REG_15_NO_TB_20211219,WTH_01837,72.2,0.165,12.8,WMO_55|PRECIP,0,2021-12-19 12:00:00,open_meteo_daily_by_venue_coordinates,Raymond James Stadium,27.9759,-82.5033,78.6,68.5,72.2,76.9,82.4,72.3,76.9,0.165,0.0,0.0,22.1,196.0,9.65,55.0
2021_REG_15_NYJ_MIA_20211219,WTH_01838,73.3,0.606,9.0,WMO_63|PRECIP,1,2021-12-19 12:00:00,open_meteo_daily_by_venue_coordinates,Hard Rock Stadium,25.958,-80.2389,81.8,67.8,73.3,78.8,87.4,72.6,78.8,0.606,0.0,0.0,23.7,166.0,11.26,63.0
2021_REG_15_SEA_LAR_20211221,WTH_01839,70.0,0.0,0.0,INDOOR,0,2021-12-21 12:00:00,open_meteo_indoor_controlled_daily_values,SoFi Stadium,33.9535,-118.3392,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2021_REG_15_TEN_PIT_20211219,WTH_01840,35.8,0.13,12.7,WMO_63|PRECIP,0,2021-12-19 12:00:00,open_meteo_daily_by_venue_coordinates,Acrisure Stadium,40.4468,-80.0158,51.3,29.9,35.8,27.5,46.7,21.1,27.5,0.13,0.0,0.0,26.6,330.0,5.35,63.0
2021_REG_15_WSH_PHI_20211221,WTH_01841,32.5,0.0,5.0,WMO_3,0,2021-12-21 12:00:00,open_meteo_daily_by_venue_coordinates,Lincoln Financial Field,39.9008,-75.1675,41.1,27.3,32.5,26.1,34.9,20.3,26.1,0.0,0.0,0.0,9.6,213.0,5.72,3.0
2021_REG_16_BAL_CIN_20211226,WTH_01842,47.3,0.0,6.3,WMO_3,0,2021-12-26 12:00:00,open_meteo_daily_by_venue_coordinates,Paycor Stadium,39.0955,-84.516,54.8,40.2,47.3,44.4,53.8,36.3,44.4,0.0,0.0,0.0,16.8,333.0,8.65,3.0
2021_REG_16_BUF_NE_20211226,WTH_01843,34.6,0.28,12.9,WMO_73|SNOW,1,2021-12-26 12:00:00,open_meteo_daily_by_venue_coordinates,Gillette Stadium,42.0909,-71.2643,39.7,31.6,34.6,27.0,30.3,24.8,27.0,0.252,0.193,0.066,29.1,326.0,5.4,73.0
2021_REG_16_CHI_SEA_20211226,WTH_01844,31.2,0.441,18.0,WMO_75|SNOW,1,2021-12-26 12:00:00,open_meteo_daily_by_venue_coordinates,Lumen Field,47.5952,-122.3316,36.7,24.6,31.2,21.8,28.9,11.6,21.8,0.008,3.031,0.197,32.4,227.0,1.61,75.0
2021_REG_16_CLE_GB_20211225,WTH_01845,34.2,0.004,10.9,WMO_51|PRECIP,0,2021-12-25 12:00:00,open_meteo_daily_by_venue_coordinates,Lambeau Field,44.5013,-88.0622,38.8,27.3,34.2,27.2,33.9,19.5,27.2,0.004,0.0,0.033,19.7,329.0,6.82,51.0
2021_REG_16_DEN_LV_20211226,WTH_01846,70.0,0.0,0.0,INDOOR,0,2021-12-26 12:00:00,open_meteo_indoor_controlled_daily_values,Allegiant Stadium,36.0908,-115.183,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2021_REG_16_DET_ATL_20211226,WTH_01847,70.0,0.0,0.0,INDOOR,0,2021-12-26 12:00:00,open_meteo_indoor_controlled_daily_values,Mercedes-Benz Stadium,33.7554,-84.4009,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2021_REG_16_IND_ARI_20211225,WTH_01848,70.0,0.0,0.0,INDOOR,0,2021-12-25 12:00:00,open_meteo_indoor_controlled_daily_values,State Farm Stadium,33.5276,-112.2626,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2021_REG_16_JAX_NYJ_20211226,WTH_01849,45.0,0.0,13.6,WMO_3,0,2021-12-26 12:00:00,open_meteo_daily_by_venue_coordinates,MetLife Stadium,40.8135,-74.0745,48.2,40.5,45.0,37.9,43.6,32.0,37.9,0.0,0.0,0.033,24.2,315.0,6.49,3.0
2021_REG_16_LAC_HOU_20211226,WTH_01850,70.0,0.0,0.0,INDOOR,0,2021-12-26 12:00:00,open_meteo_indoor_controlled_daily_values,NRG Stadium,29.6847,-95.4107,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2021_REG_16_LAR_MIN_20211226,WTH_01851,70.0,0.0,0.0,INDOOR,0,2021-12-26 12:00:00,open_meteo_indoor_controlled_daily_values,U.S. Bank Stadium,44.9738,-93.2575,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2021_REG_16_MIA_NO_20211227,WTH_01852,70.0,0.0,0.0,INDOOR,0,2021-12-27 12:00:00,open_meteo_indoor_controlled_daily_values,Caesars Superdome,29.9511,-90.0812,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2021_REG_16_NYG_PHI_20211226,WTH_01853,49.7,0.067,11.6,WMO_53|PRECIP,0,2021-12-26 12:00:00,open_meteo_daily_by_venue_coordinates,Lincoln Financial Field,39.9008,-75.1675,54.5,43.4,49.7,44.8,52.6,37.2,44.8,0.067,0.0,0.0,20.4,302.0,9.04,53.0
2021_REG_16_PIT_KC_20211226,WTH_01854,46.5,0.012,18.5,WMO_51|PRECIP,1,2021-12-26 12:00:00,open_meteo_daily_by_venue_coordinates,Arrowhead Stadium,39.0489,-94.4839,64.0,37.3,46.5,41.2,59.1,32.3,41.2,0.012,0.0,0.0,36.0,135.0,4.17,51.0
2021_REG_16_SF_TEN_20211223,WTH_01855,38.0,0.0,9.3,WMO_2,0,2021-12-23 12:00:00,open_meteo_daily_by_venue_coordinates,Nissan Stadium,36.1665,-86.7713,55.4,26.9,38.0,31.3,48.0,18.7,31.3,0.0,0.0,0.0,16.3,185.0,11.02,2.0
2021_REG_16_TB_CAR_20211226,WTH_01856,62.8,0.008,15.8,WMO_51|PRECIP,0,2021-12-26 12:00:00,open_meteo_daily_by_venue_coordinates,Bank of America Stadium,35.2258,-80.8528,72.1,54.9,62.8,61.7,71.9,53.7,61.7,0.008,0.0,0.0,28.0,258.0,10.02,51.0
2021_REG_16_WSH_DAL_20211226,WTH_01857,70.0,0.0,0.0,INDOOR,0,2021-12-26 12:00:00,open_meteo_indoor_controlled_daily_values,AT&T Stadium,32.7473,-97.0945,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2021_REG_17_ARI_DAL_20220102,WTH_01858,70.0,0.0,0.0,INDOOR,0,2022-01-02 12:00:00,open_meteo_indoor_controlled_daily_values,AT&T Stadium,32.7473,-97.0945,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2021_REG_17_ATL_BUF_20220102,WTH_01859,29.1,0.496,11.7,WMO_75|SNOW,1,2022-01-02 12:00:00,open_meteo_daily_by_venue_coordinates,Highmark Stadium,42.7738,-78.7868,36.8,22.6,29.1,20.6,30.7,14.1,20.6,0.134,2.535,0.23,23.9,18.0,2.24,75.0
2021_REG_17_CAR_NO_20220102,WTH_01860,70.0,0.0,0.0,INDOOR,0,2022-01-02 12:00:00,open_meteo_indoor_controlled_daily_values,Caesars Superdome,29.9511,-90.0812,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2021_REG_17_CLE_PIT_20220103,WTH_01861,27.1,0.0,11.2,WMO_3,0,2022-01-03 12:00:00,open_meteo_daily_by_venue_coordinates,Acrisure Stadium,40.4468,-80.0158,31.4,22.6,27.1,17.9,22.9,12.0,17.9,0.0,0.0,0.0,23.9,342.0,8.85,3.0
2021_REG_17_DEN_LAC_20220102,WTH_01862,70.0,0.0,0.0,INDOOR,0,2022-01-02 12:00:00,open_meteo_indoor_controlled_daily_values,SoFi Stadium,33.9535,-118.3392,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2021_REG_17_DET_SEA_20220102,WTH_01863,34.9,0.213,13.8,WMO_75|SNOW,1,2022-01-02 12:00:00,open_meteo_daily_by_venue_coordinates,Lumen Field,47.5952,-122.3316,39.2,29.8,34.9,25.8,31.4,20.8,25.8,0.102,0.772,0.361,25.1,161.0,1.88,75.0
2021_REG_17_HOU_SF_20220102,WTH_01864,45.8,0.0,9.7,WMO_1,0,2022-01-02 12:00:00,open_meteo_daily_by_venue_coordinates,Levi's Stadium,37.403,-121.97,58.5,37.4,45.8,41.0,51.9,32.2,41.0,0.0,0.0,0.0,16.6,144.0,10.56,1.0
2021_REG_17_JAX_NE_20220102,WTH_01865,46.5,0.39,8.6,WMO_63|PRECIP,0,2022-01-02 12:00:00,open_meteo_daily_by_venue_coordinates,Gillette Stadium,42.0909,-71.2643,50.8,41.3,46.5,43.4,48.0,35.4,43.4,0.39,0.0,0.0,18.3,340.0,1.8,63.0
2021_REG_17_KC_CIN_20220102,WTH_01866,41.5,0.323,10.6,WMO_61|PRECIP,0,2022-01-02 12:00:00,open_meteo_daily_by_venue_coordinates,Paycor Stadium,39.0955,-84.516,52.4,32.1,41.5,35.7,51.1,22.3,35.7,0.323,0.0,0.0,22.4,340.0,3.86,61.0
2021_REG_17_LAR_BAL_20220102,WTH_01867,57.2,0.524,16.9,WMO_63|PRECIP,1,2022-01-02 12:00:00,open_meteo_daily_by_venue_coordinates,M&T Bank Stadium,39.278,-76.6227,64.3,52.9,57.2,55.4,63.0,44.9,55.4,0.524,0.0,0.0,28.4,269.0,4.17,63.0
2021_REG_17_LV_IND_20220102,WTH_01868,70.0,0.0,0.0,INDOOR,0,2022-01-02 12:00:00,open_meteo_indoor_controlled_daily_values,Lucas Oil Stadium,39.7601,-86.1639,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2021_REG_17_MIA_TEN_20220102,WTH_01869,49.6,0.744,11.4,WMO_73|SNOW,1,2022-01-02 12:00:00,open_meteo_daily_by_venue_coordinates,Nissan Stadium,36.1665,-86.7713,58.4,35.1,49.6,46.1,58.8,27.7,46.1,0.724,0.138,0.0,22.8,327.0,1.86,73.0
2021_REG_17_MIN_GB_20220102,WTH_01870,9.9,0.0,10.3,WMO_3,1,2022-01-02 12:00:00,open_meteo_daily_by_venue_coordinates,Lambeau Field,44.5013,-88.0622,16.4,2.1,9.9,0.7,8.4,-6.9,0.7,0.0,0.0,0.328,20.4,335.0,7.55,3.0
2021_REG_17_NYG_CHI_20220102,WTH_01871,26.2,0.276,26.5,WMO_75|SNOW|WINDY,1,2022-01-02 12:00:00,open_meteo_daily_by_venue_coordinates,Soldier Field,41.8623,-87.6167,31.2,20.3,26.2,13.3,16.8,8.2,13.3,0.0,1.929,0.197,38.7,11.0,4.06,75.0
2021_REG_17_PHI_WSH_20220102,WTH_01872,59.1,0.665,14.1,WMO_63|PRECIP,1,2022-01-02 12:00:00,open_meteo_daily_by_venue_coordinates,Northwest Stadium,38.9078,-76.8644,65.0,55.2,59.1,58.1,64.0,48.5,58.1,0.665,0.0,0.0,32.2,243.0,4.14,63.0
2021_REG_17_TB_NYJ_20220102,WTH_01873,51.0,0.98,13.3,WMO_65|PRECIP,1,2022-01-02 12:00:00,open_meteo_daily_by_venue_coordinates,MetLife Stadium,40.8135,-74.0745,55.8,45.4,51.0,47.8,52.3,36.5,47.8,0.98,0.0,0.0,32.7,324.0,2.22,65.0
2021_REG_18_CAR_TB_20220109,WTH_01874,70.7,0.004,12.9,WMO_51|PRECIP,0,2022-01-09 12:00:00,open_meteo_daily_by_venue_coordinates,Raymond James Stadium,27.9759,-82.5033,82.9,63.0,70.7,70.6,83.7,62.5,70.6,0.004,0.0,0.0,22.8,104.0,13.74,51.0
2021_REG_18_CHI_MIN_20220109,WTH_01875,70.0,0.0,0.0,INDOOR,0,2022-01-09 12:00:00,open_meteo_indoor_controlled_daily_values,U.S. Bank Stadium,44.9738,-93.2575,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2021_REG_18_CIN_CLE_20220109,WTH_01876,37.6,0.22,26.4,WMO_61|PRECIP|WINDY,1,2022-01-09 12:00:00,open_meteo_daily_by_venue_coordinates,Huntington Bank Field,41.5061,-81.6995,40.8,30.0,37.6,26.2,31.3,12.9,26.2,0.22,0.0,0.131,41.6,237.0,3.12,61.0
2021_REG_18_DAL_PHI_20220108,WTH_01877,22.5,0.0,13.7,WMO_0,0,2022-01-08 12:00:00,open_meteo_daily_by_venue_coordinates,Lincoln Financial Field,39.9008,-75.1675,30.3,14.8,22.5,13.5,24.3,6.1,13.5,0.0,0.0,0.295,23.7,288.0,10.31,0.0
2021_REG_18_GB_DET_20220109,WTH_01878,70.0,0.0,0.0,INDOOR,0,2022-01-09 12:00:00,open_meteo_indoor_controlled_daily_values,Ford Field,42.34,-83.0456,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2021_REG_18_IND_JAX_20220109,WTH_01879,66.1,0.0,12.2,WMO_3,0,2022-01-09 12:00:00,open_meteo_daily_by_venue_coordinates,TIAA Bank Stadium,30.3239,-81.6373,75.9,57.7,66.1,66.4,77.3,57.1,66.4,0.0,0.0,0.0,21.5,141.0,13.28,3.0
2021_REG_18_KC_DEN_20220108,WTH_01880,28.9,0.0,9.7,WMO_3,0,2022-01-08 12:00:00,open_meteo_daily_by_venue_coordinates,Empower Field at Mile High,39.7439,-105.0201,41.3,15.2,28.9,21.2,35.4,5.5,21.2,0.0,0.0,0.328,16.1,223.0,8.38,3.0
2021_REG_18_LAC_LV_20220109,WTH_01881,70.0,0.0,0.0,INDOOR,0,2022-01-09 12:00:00,open_meteo_indoor_controlled_daily_values,Allegiant Stadium,36.0908,-115.183,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2021_REG_18_NE_MIA_20220109,WTH_01882,71.8,0.386,11.9,WMO_63|PRECIP,0,2022-01-09 12:00:00,open_meteo_daily_by_venue_coordinates,Hard Rock Stadium,25.958,-80.2389,75.1,69.6,71.8,74.2,77.8,70.9,74.2,0.386,0.0,0.0,23.9,84.0,6.51,63.0
2021_REG_18_NO_ATL_20220109,WTH_01883,70.0,0.0,0.0,INDOOR,0,2022-01-09 12:00:00,open_meteo_indoor_controlled_daily_values,Mercedes-Benz Stadium,33.7554,-84.4009,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2021_REG_18_NYJ_BUF_20220109,WTH_01884,36.2,0.272,21.0,WMO_71|SNOW|WINDY,1,2022-01-09 12:00:00,open_meteo_daily_by_venue_coordinates,Highmark Stadium,42.7738,-78.7868,40.8,29.4,36.2,24.5,29.6,18.1,24.5,0.256,0.11,0.262,40.9,224.0,1.69,71.0
2021_REG_18_PIT_BAL_20220109,WTH_01885,33.6,0.232,14.3,WMO_55|PRECIP,0,2022-01-09 12:00:00,open_meteo_daily_by_venue_coordinates,M&T Bank Stadium,39.278,-76.6227,46.3,24.6,33.6,25.7,40.1,16.9,25.7,0.232,0.0,0.295,24.2,200.0,3.05,55.0
2021_REG_18_SEA_ARI_20220109,WTH_01886,70.0,0.0,0.0,INDOOR,0,2022-01-09 12:00:00,open_meteo_indoor_controlled_daily_values,State Farm Stadium,33.5276,-112.2626,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2021_REG_18_SF_LAR_20220109,WTH_01887,70.0,0.0,0.0,INDOOR,0,2022-01-09 12:00:00,open_meteo_indoor_controlled_daily_values,SoFi Stadium,33.9535,-118.3392,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2021_REG_18_TEN_HOU_20220109,WTH_01888,70.0,0.0,0.0,INDOOR,0,2022-01-09 12:00:00,open_meteo_indoor_controlled_daily_values,NRG Stadium,29.6847,-95.4107,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2021_REG_18_WSH_NYG_20220109,WTH_01889,30.2,0.114,14.8,WMO_53|PRECIP,0,2022-01-09 12:00:00,open_meteo_daily_by_venue_coordinates,MetLife Stadium,40.8135,-74.0745,39.0,21.8,30.2,21.4,32.5,13.3,21.4,0.114,0.0,0.197,26.2,212.0,2.96,53.0
2022_CON_21_CIN_KC_20230129,WTH_01890,21.8,0.0,13.0,WMO_3,0,2023-01-29 12:00:00,open_meteo_daily_by_venue_coordinates,Arrowhead Stadium,39.0489,-94.4839,41.4,13.5,21.8,11.2,33.9,2.2,11.2,0.0,0.0,0.066,25.7,355.0,8.34,3.0
2022_CON_21_SF_PHI_20230129,WTH_01891,41.4,0.012,11.9,WMO_51|PRECIP,0,2023-01-29 12:00:00,open_meteo_daily_by_venue_coordinates,Lincoln Financial Field,39.9008,-75.1675,51.4,33.3,41.4,34.9,45.4,26.4,34.9,0.012,0.0,0.0,21.5,208.0,4.7,51.0
2022_POST_19_BAL_CIN_20230115,WTH_01892,28.8,0.0,6.6,WMO_3,0,2023-01-15 12:00:00,open_meteo_daily_by_venue_coordinates,Paycor Stadium,39.0955,-84.516,40.9,22.5,28.8,21.5,33.2,15.5,21.5,0.0,0.0,0.0,16.3,108.0,9.35,3.0
2022_POST_19_DAL_TB_20230116,WTH_01893,48.0,0.0,6.3,WMO_0,0,2023-01-16 12:00:00,open_meteo_daily_by_venue_coordinates,Raymond James Stadium,27.9759,-82.5033,62.4,37.3,48.0,43.4,58.9,31.9,43.4,0.0,0.0,0.0,13.0,58.0,16.35,0.0
2022_POST_19_LAC_JAX_20230114,WTH_01894,44.2,0.0,18.7,WMO_3,0,2023-01-14 12:00:00,open_meteo_daily_by_venue_coordinates,TIAA Bank Stadium,30.3239,-81.6373,49.6,38.5,44.2,33.7,39.1,28.3,33.7,0.0,0.0,0.0,32.0,307.0,15.15,3.0
2022_POST_19_MIA_BUF_20230115,WTH_01895,24.5,0.0,8.1,WMO_3,0,2023-01-15 12:00:00,open_meteo_daily_by_venue_coordinates,Highmark Stadium,42.7738,-78.7868,30.5,18.9,24.5,17.0,23.3,12.1,17.0,0.0,0.0,0.164,16.3,355.0,8.26,3.0
2022_POST_19_NYG_MIN_20230115,WTH_01896,70.0,0.0,0.0,INDOOR,0,2023-01-15 12:00:00,open_meteo_indoor_controlled_daily_values,U.S. Bank Stadium,44.9738,-93.2575,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
