game_id,weather_timestamp,temperature,precipitation,wind_speed,weather_condition,weather_source_method,venue_name,latitude,longitude,station_id,station_name,station_distance_miles,temperature_max,temperature_min,temperature_avg,dew_point,relative_humidity,snow_depth,snowfall,sea_level_pressure,sunshine,weather_code,feels_like_temperature
2021_REG_08_MIA_BUF_20211031,2021-10-31 12:00:00,,,,,station_lookup_error,Highmark Stadium,42.7738,-78.7868,,,,,,,,,,,,,,
2021_REG_08_NE_LAC_20211031,2021-10-31 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,SoFi Stadium,33.9535,-118.3392,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_08_NYG_KC_20211101,2021-11-01 12:00:00,,,,,station_lookup_error,Arrowhead Stadium,39.0489,-94.4839,,,,,,,,,,,,,,
2021_REG_08_PHI_DET_20211031,2021-10-31 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Ford Field,42.34,-83.0456,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_08_PIT_CLE_20211031,2021-10-31 12:00:00,,,,,station_lookup_error,Huntington Bank Field,41.5061,-81.6995,,,,,,,,,,,,,,
2021_REG_08_SF_CHI_20211031,2021-10-31 12:00:00,,,,,station_lookup_error,Soldier Field,41.8623,-87.6167,,,,,,,,,,,,,,
2021_REG_08_TB_NO_20211031,2021-10-31 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Caesars Superdome,29.9511,-90.0812,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_08_TEN_IND_20211031,2021-10-31 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Lucas Oil Stadium,39.7601,-86.1639,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_08_WSH_DEN_20211031,2021-10-31 12:00:00,,,,,station_lookup_error,Empower Field at Mile High,39.7439,-105.0201,,,,,,,,,,,,,,
2021_REG_09_ARI_SF_20211107,2021-11-07 12:00:00,,,,,station_lookup_error,Levi's Stadium,37.403,-121.97,,,,,,,,,,,,,,
2021_REG_09_ATL_NO_20211107,2021-11-07 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Caesars Superdome,29.9511,-90.0812,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_09_BUF_JAX_20211107,2021-11-07 12:00:00,,,,,station_lookup_error,TIAA Bank Stadium,30.3239,-81.6373,,,,,,,,,,,,,,
2021_REG_09_CHI_PIT_20211108,2021-11-08 12:00:00,,,,,station_lookup_error,Acrisure Stadium,40.4468,-80.0158,,,,,,,,,,,,,,
2021_REG_09_CLE_CIN_20211107,2021-11-07 12:00:00,,,,,station_lookup_error,Paycor Stadium,39.0955,-84.516,,,,,,,,,,,,,,
2021_REG_09_DEN_DAL_20211107,2021-11-07 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,AT&T Stadium,32.7473,-97.0945,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_09_GB_KC_20211107,2021-11-07 12:00:00,,,,,station_lookup_error,Arrowhead Stadium,39.0489,-94.4839,,,,,,,,,,,,,,
2021_REG_09_HOU_MIA_20211107,2021-11-07 12:00:00,,,,,station_lookup_error,Hard Rock Stadium,25.958,-80.2389,,,,,,,,,,,,,,
2021_REG_09_LAC_PHI_20211107,2021-11-07 12:00:00,,,,,station_lookup_error,Lincoln Financial Field,39.9008,-75.1675,,,,,,,,,,,,,,
2021_REG_09_LV_NYG_20211107,2021-11-07 12:00:00,,,,,station_lookup_error,MetLife Stadium,40.8135,-74.0745,,,,,,,,,,,,,,
2021_REG_09_MIN_BAL_20211107,2021-11-07 12:00:00,,,,,station_lookup_error,M&T Bank Stadium,39.278,-76.6227,,,,,,,,,,,,,,
2021_REG_09_NE_CAR_20211107,2021-11-07 12:00:00,,,,,station_lookup_error,Bank of America Stadium,35.2258,-80.8528,,,,,,,,,,,,,,
2021_REG_09_NYJ_IND_20211104,2021-11-04 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Lucas Oil Stadium,39.7601,-86.1639,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_09_TEN_LAR_20211107,2021-11-07 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,SoFi Stadium,33.9535,-118.3392,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_10_ATL_DAL_20211114,2021-11-14 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,AT&T Stadium,32.7473,-97.0945,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_10_BAL_MIA_20211111,2021-11-11 12:00:00,,,,,station_lookup_error,Hard Rock Stadium,25.958,-80.2389,,,,,,,,,,,,,,
2021_REG_10_BUF_NYJ_20211114,2021-11-14 12:00:00,,,,,station_lookup_error,MetLife Stadium,40.8135,-74.0745,,,,,,,,,,,,,,
2021_REG_10_CAR_ARI_20211114,2021-11-14 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,State Farm Stadium,33.5276,-112.2626,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_10_CLE_NE_20211114,2021-11-14 12:00:00,,,,,station_lookup_error,Gillette Stadium,42.0909,-71.2643,,,,,,,,,,,,,,
2021_REG_10_DET_PIT_20211114,2021-11-14 12:00:00,,,,,station_lookup_error,Acrisure Stadium,40.4468,-80.0158,,,,,,,,,,,,,,
2021_REG_10_JAX_IND_20211114,2021-11-14 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Lucas Oil Stadium,39.7601,-86.1639,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_10_KC_LV_20211114,2021-11-14 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Allegiant Stadium,36.0908,-115.183,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_10_LAR_SF_20211115,2021-11-15 12:00:00,,,,,station_lookup_error,Levi's Stadium,37.403,-121.97,,,,,,,,,,,,,,
2021_REG_10_MIN_LAC_20211114,2021-11-14 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,SoFi Stadium,33.9535,-118.3392,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_10_NO_TEN_20211114,2021-11-14 12:00:00,,,,,station_lookup_error,Nissan Stadium,36.1665,-86.7713,,,,,,,,,,,,,,
2021_REG_10_PHI_DEN_20211114,2021-11-14 12:00:00,,,,,station_lookup_error,Empower Field at Mile High,39.7439,-105.0201,,,,,,,,,,,,,,
2021_REG_10_SEA_GB_20211114,2021-11-14 12:00:00,,,,,station_lookup_error,Lambeau Field,44.5013,-88.0622,,,,,,,,,,,,,,
2021_REG_10_TB_WSH_20211114,2021-11-14 12:00:00,,,,,station_lookup_error,Northwest Stadium,38.9078,-76.8644,,,,,,,,,,,,,,
2021_REG_11_ARI_SEA_20211121,2021-11-21 12:00:00,,,,,station_lookup_error,Lumen Field,47.5952,-122.3316,,,,,,,,,,,,,,
2021_REG_11_BAL_CHI_20211121,2021-11-21 12:00:00,,,,,station_lookup_error,Soldier Field,41.8623,-87.6167,,,,,,,,,,,,,,
2021_REG_11_CIN_LV_20211121,2021-11-21 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Allegiant Stadium,36.0908,-115.183,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_11_DAL_KC_20211121,2021-11-21 12:00:00,,,,,station_lookup_error,Arrowhead Stadium,39.0489,-94.4839,,,,,,,,,,,,,,
2021_REG_11_DET_CLE_20211121,2021-11-21 12:00:00,,,,,station_lookup_error,Huntington Bank Field,41.5061,-81.6995,,,,,,,,,,,,,,
2021_REG_11_GB_MIN_20211121,2021-11-21 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,U.S. Bank Stadium,44.9738,-93.2575,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_11_HOU_TEN_20211121,2021-11-21 12:00:00,,,,,station_lookup_error,Nissan Stadium,36.1665,-86.7713,,,,,,,,,,,,,,
2021_REG_11_IND_BUF_20211121,2021-11-21 12:00:00,,,,,station_lookup_error,Highmark Stadium,42.7738,-78.7868,,,,,,,,,,,,,,
2021_REG_11_MIA_NYJ_20211121,2021-11-21 12:00:00,,,,,station_lookup_error,MetLife Stadium,40.8135,-74.0745,,,,,,,,,,,,,,
2021_REG_11_NE_ATL_20211118,2021-11-18 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Mercedes-Benz Stadium,33.7554,-84.4009,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_11_NO_PHI_20211121,2021-11-21 12:00:00,,,,,station_lookup_error,Lincoln Financial Field,39.9008,-75.1675,,,,,,,,,,,,,,
2021_REG_11_NYG_TB_20211122,2021-11-22 12:00:00,,,,,station_lookup_error,Raymond James Stadium,27.9759,-82.5033,,,,,,,,,,,,,,
2021_REG_11_PIT_LAC_20211121,2021-11-21 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,SoFi Stadium,33.9535,-118.3392,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_11_SF_JAX_20211121,2021-11-21 12:00:00,,,,,station_lookup_error,TIAA Bank Stadium,30.3239,-81.6373,,,,,,,,,,,,,,
2021_REG_11_WSH_CAR_20211121,2021-11-21 12:00:00,,,,,station_lookup_error,Bank of America Stadium,35.2258,-80.8528,,,,,,,,,,,,,,
2021_REG_12_ATL_JAX_20211128,2021-11-28 12:00:00,,,,,station_lookup_error,TIAA Bank Stadium,30.3239,-81.6373,,,,,,,,,,,,,,
2021_REG_12_BUF_NO_20211125,2021-11-25 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Caesars Superdome,29.9511,-90.0812,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_12_CAR_MIA_20211128,2021-11-28 12:00:00,,,,,station_lookup_error,Hard Rock Stadium,25.958,-80.2389,,,,,,,,,,,,,,
2021_REG_12_CHI_DET_20211125,2021-11-25 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Ford Field,42.34,-83.0456,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_12_CLE_BAL_20211128,2021-11-28 12:00:00,,,,,station_lookup_error,M&T Bank Stadium,39.278,-76.6227,,,,,,,,,,,,,,
2021_REG_12_LAC_DEN_20211128,2021-11-28 12:00:00,,,,,station_lookup_error,Empower Field at Mile High,39.7439,-105.0201,,,,,,,,,,,,,,
2021_REG_12_LAR_GB_20211128,2021-11-28 12:00:00,,,,,station_lookup_error,Lambeau Field,44.5013,-88.0622,,,,,,,,,,,,,,
2021_REG_12_LV_DAL_20211125,2021-11-25 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,AT&T Stadium,32.7473,-97.0945,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_12_MIN_SF_20211128,2021-11-28 12:00:00,,,,,station_lookup_error,Levi's Stadium,37.403,-121.97,,,,,,,,,,,,,,
2021_REG_12_NYJ_HOU_20211128,2021-11-28 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,NRG Stadium,29.6847,-95.4107,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_12_PHI_NYG_20211128,2021-11-28 12:00:00,,,,,station_lookup_error,MetLife Stadium,40.8135,-74.0745,,,,,,,,,,,,,,
2021_REG_12_PIT_CIN_20211128,2021-11-28 12:00:00,,,,,station_lookup_error,Paycor Stadium,39.0955,-84.516,,,,,,,,,,,,,,
2021_REG_12_SEA_WSH_20211129,2021-11-29 12:00:00,,,,,station_lookup_error,Northwest Stadium,38.9078,-76.8644,,,,,,,,,,,,,,
2021_REG_12_TB_IND_20211128,2021-11-28 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Lucas Oil Stadium,39.7601,-86.1639,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_12_TEN_NE_20211128,2021-11-28 12:00:00,,,,,station_lookup_error,Gillette Stadium,42.0909,-71.2643,,,,,,,,,,,,,,
2021_REG_13_ARI_CHI_20211205,2021-12-05 12:00:00,,,,,station_lookup_error,Soldier Field,41.8623,-87.6167,,,,,,,,,,,,,,
2021_REG_13_BAL_PIT_20211205,2021-12-05 12:00:00,,,,,station_lookup_error,Acrisure Stadium,40.4468,-80.0158,,,,,,,,,,,,,,
2021_REG_13_DAL_NO_20211202,2021-12-02 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Caesars Superdome,29.9511,-90.0812,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_13_DEN_KC_20211205,2021-12-05 12:00:00,,,,,station_lookup_error,Arrowhead Stadium,39.0489,-94.4839,,,,,,,,,,,,,,
2021_REG_13_IND_HOU_20211205,2021-12-05 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,NRG Stadium,29.6847,-95.4107,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_13_JAX_LAR_20211205,2021-12-05 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,SoFi Stadium,33.9535,-118.3392,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_13_LAC_CIN_20211205,2021-12-05 12:00:00,,,,,station_lookup_error,Paycor Stadium,39.0955,-84.516,,,,,,,,,,,,,,
2021_REG_13_MIN_DET_20211205,2021-12-05 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Ford Field,42.34,-83.0456,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_13_NE_BUF_20211206,2021-12-06 12:00:00,,,,,station_lookup_error,Highmark Stadium,42.7738,-78.7868,,,,,,,,,,,,,,
2021_REG_13_NYG_MIA_20211205,2021-12-05 12:00:00,,,,,station_lookup_error,Hard Rock Stadium,25.958,-80.2389,,,,,,,,,,,,,,
2021_REG_13_PHI_NYJ_20211205,2021-12-05 12:00:00,,,,,station_lookup_error,MetLife Stadium,40.8135,-74.0745,,,,,,,,,,,,,,
2021_REG_13_SF_SEA_20211205,2021-12-05 12:00:00,,,,,station_lookup_error,Lumen Field,47.5952,-122.3316,,,,,,,,,,,,,,
2021_REG_13_TB_ATL_20211205,2021-12-05 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Mercedes-Benz Stadium,33.7554,-84.4009,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_13_WSH_LV_20211205,2021-12-05 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Allegiant Stadium,36.0908,-115.183,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_14_ATL_CAR_20211212,2021-12-12 12:00:00,,,,,station_lookup_error,Bank of America Stadium,35.2258,-80.8528,,,,,,,,,,,,,,
2021_REG_14_BAL_CLE_20211212,2021-12-12 12:00:00,,,,,station_lookup_error,Huntington Bank Field,41.5061,-81.6995,,,,,,,,,,,,,,
2021_REG_14_BUF_TB_20211212,2021-12-12 12:00:00,,,,,station_lookup_error,Raymond James Stadium,27.9759,-82.5033,,,,,,,,,,,,,,
2021_REG_14_CHI_GB_20211212,2021-12-12 12:00:00,,,,,station_lookup_error,Lambeau Field,44.5013,-88.0622,,,,,,,,,,,,,,
2021_REG_14_DAL_WSH_20211212,2021-12-12 12:00:00,,,,,station_lookup_error,Northwest Stadium,38.9078,-76.8644,,,,,,,,,,,,,,
2021_REG_14_DET_DEN_20211212,2021-12-12 12:00:00,,,,,station_lookup_error,Empower Field at Mile High,39.7439,-105.0201,,,,,,,,,,,,,,
2021_REG_14_JAX_TEN_20211212,2021-12-12 12:00:00,,,,,station_lookup_error,Nissan Stadium,36.1665,-86.7713,,,,,,,,,,,,,,
2021_REG_14_LAR_ARI_20211213,2021-12-13 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,State Farm Stadium,33.5276,-112.2626,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_14_LV_KC_20211212,2021-12-12 12:00:00,,,,,station_lookup_error,Arrowhead Stadium,39.0489,-94.4839,,,,,,,,,,,,,,
2021_REG_14_NO_NYJ_20211212,2021-12-12 12:00:00,,,,,station_lookup_error,MetLife Stadium,40.8135,-74.0745,,,,,,,,,,,,,,
2021_REG_14_NYG_LAC_20211212,2021-12-12 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,SoFi Stadium,33.9535,-118.3392,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_14_PIT_MIN_20211209,2021-12-09 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,U.S. Bank Stadium,44.9738,-93.2575,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_14_SEA_HOU_20211212,2021-12-12 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,NRG Stadium,29.6847,-95.4107,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_14_SF_CIN_20211212,2021-12-12 12:00:00,,,,,station_lookup_error,Paycor Stadium,39.0955,-84.516,,,,,,,,,,,,,,
2021_REG_15_ARI_DET_20211219,2021-12-19 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Ford Field,42.34,-83.0456,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_15_ATL_SF_20211219,2021-12-19 12:00:00,,,,,station_lookup_error,Levi's Stadium,37.403,-121.97,,,,,,,,,,,,,,
2021_REG_15_CAR_BUF_20211219,2021-12-19 12:00:00,,,,,station_lookup_error,Highmark Stadium,42.7738,-78.7868,,,,,,,,,,,,,,
2021_REG_15_CIN_DEN_20211219,2021-12-19 12:00:00,,,,,station_lookup_error,Empower Field at Mile High,39.7439,-105.0201,,,,,,,,,,,,,,
2021_REG_15_DAL_NYG_20211219,2021-12-19 12:00:00,,,,,station_lookup_error,MetLife Stadium,40.8135,-74.0745,,,,,,,,,,,,,,
2021_REG_15_GB_BAL_20211219,2021-12-19 12:00:00,,,,,station_lookup_error,M&T Bank Stadium,39.278,-76.6227,,,,,,,,,,,,,,
2021_REG_15_HOU_JAX_20211219,2021-12-19 12:00:00,,,,,station_lookup_error,TIAA Bank Stadium,30.3239,-81.6373,,,,,,,,,,,,,,
2021_REG_15_KC_LAC_20211216,2021-12-16 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,SoFi Stadium,33.9535,-118.3392,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_15_LV_CLE_20211220,2021-12-20 12:00:00,,,,,station_lookup_error,Huntington Bank Field,41.5061,-81.6995,,,,,,,,,,,,,,
2021_REG_15_MIN_CHI_20211220,2021-12-20 12:00:00,,,,,station_lookup_error,Soldier Field,41.8623,-87.6167,,,,,,,,,,,,,,
2021_REG_15_NE_IND_20211218,2021-12-18 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Lucas Oil Stadium,39.7601,-86.1639,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_15_NO_TB_20211219,2021-12-19 12:00:00,,,,,station_lookup_error,Raymond James Stadium,27.9759,-82.5033,,,,,,,,,,,,,,
2021_REG_15_NYJ_MIA_20211219,2021-12-19 12:00:00,,,,,station_lookup_error,Hard Rock Stadium,25.958,-80.2389,,,,,,,,,,,,,,
2021_REG_15_SEA_LAR_20211221,2021-12-21 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,SoFi Stadium,33.9535,-118.3392,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_15_TEN_PIT_20211219,2021-12-19 12:00:00,,,,,station_lookup_error,Acrisure Stadium,40.4468,-80.0158,,,,,,,,,,,,,,
2021_REG_15_WSH_PHI_20211221,2021-12-21 12:00:00,,,,,station_lookup_error,Lincoln Financial Field,39.9008,-75.1675,,,,,,,,,,,,,,
2021_REG_16_BAL_CIN_20211226,2021-12-26 12:00:00,,,,,station_lookup_error,Paycor Stadium,39.0955,-84.516,,,,,,,,,,,,,,
2021_REG_16_BUF_NE_20211226,2021-12-26 12:00:00,,,,,station_lookup_error,Gillette Stadium,42.0909,-71.2643,,,,,,,,,,,,,,
2021_REG_16_CHI_SEA_20211226,2021-12-26 12:00:00,,,,,station_lookup_error,Lumen Field,47.5952,-122.3316,,,,,,,,,,,,,,
2021_REG_16_CLE_GB_20211225,2021-12-25 12:00:00,,,,,station_lookup_error,Lambeau Field,44.5013,-88.0622,,,,,,,,,,,,,,
2021_REG_16_DEN_LV_20211226,2021-12-26 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Allegiant Stadium,36.0908,-115.183,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_16_DET_ATL_20211226,2021-12-26 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Mercedes-Benz Stadium,33.7554,-84.4009,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_16_IND_ARI_20211225,2021-12-25 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,State Farm Stadium,33.5276,-112.2626,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_16_JAX_NYJ_20211226,2021-12-26 12:00:00,,,,,station_lookup_error,MetLife Stadium,40.8135,-74.0745,,,,,,,,,,,,,,
2021_REG_16_LAC_HOU_20211226,2021-12-26 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,NRG Stadium,29.6847,-95.4107,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_16_LAR_MIN_20211226,2021-12-26 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,U.S. Bank Stadium,44.9738,-93.2575,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_16_MIA_NO_20211227,2021-12-27 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Caesars Superdome,29.9511,-90.0812,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_16_NYG_PHI_20211226,2021-12-26 12:00:00,,,,,station_lookup_error,Lincoln Financial Field,39.9008,-75.1675,,,,,,,,,,,,,,
2021_REG_16_PIT_KC_20211226,2021-12-26 12:00:00,,,,,station_lookup_error,Arrowhead Stadium,39.0489,-94.4839,,,,,,,,,,,,,,
2021_REG_16_SF_TEN_20211223,2021-12-23 12:00:00,,,,,station_lookup_error,Nissan Stadium,36.1665,-86.7713,,,,,,,,,,,,,,
2021_REG_16_TB_CAR_20211226,2021-12-26 12:00:00,,,,,station_lookup_error,Bank of America Stadium,35.2258,-80.8528,,,,,,,,,,,,,,
2021_REG_16_WSH_DAL_20211226,2021-12-26 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,AT&T Stadium,32.7473,-97.0945,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_17_ARI_DAL_20220102,2022-01-02 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,AT&T Stadium,32.7473,-97.0945,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_17_ATL_BUF_20220102,2022-01-02 12:00:00,,,,,station_lookup_error,Highmark Stadium,42.7738,-78.7868,,,,,,,,,,,,,,
2021_REG_17_CAR_NO_20220102,2022-01-02 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Caesars Superdome,29.9511,-90.0812,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_17_CLE_PIT_20220103,2022-01-03 12:00:00,,,,,station_lookup_error,Acrisure Stadium,40.4468,-80.0158,,,,,,,,,,,,,,
2021_REG_17_DEN_LAC_20220102,2022-01-02 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,SoFi Stadium,33.9535,-118.3392,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_17_DET_SEA_20220102,2022-01-02 12:00:00,,,,,station_lookup_error,Lumen Field,47.5952,-122.3316,,,,,,,,,,,,,,
2021_REG_17_HOU_SF_20220102,2022-01-02 12:00:00,,,,,station_lookup_error,Levi's Stadium,37.403,-121.97,,,,,,,,,,,,,,
2021_REG_17_JAX_NE_20220102,2022-01-02 12:00:00,,,,,station_lookup_error,Gillette Stadium,42.0909,-71.2643,,,,,,,,,,,,,,
2021_REG_17_KC_CIN_20220102,2022-01-02 12:00:00,,,,,station_lookup_error,Paycor Stadium,39.0955,-84.516,,,,,,,,,,,,,,
2021_REG_17_LAR_BAL_20220102,2022-01-02 12:00:00,,,,,station_lookup_error,M&T Bank Stadium,39.278,-76.6227,,,,,,,,,,,,,,
2021_REG_17_LV_IND_20220102,2022-01-02 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Lucas Oil Stadium,39.7601,-86.1639,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_17_MIA_TEN_20220102,2022-01-02 12:00:00,,,,,station_lookup_error,Nissan Stadium,36.1665,-86.7713,,,,,,,,,,,,,,
2021_REG_17_MIN_GB_20220102,2022-01-02 12:00:00,,,,,station_lookup_error,Lambeau Field,44.5013,-88.0622,,,,,,,,,,,,,,
2021_REG_17_NYG_CHI_20220102,2022-01-02 12:00:00,,,,,station_lookup_error,Soldier Field,41.8623,-87.6167,,,,,,,,,,,,,,
2021_REG_17_PHI_WSH_20220102,2022-01-02 12:00:00,,,,,station_lookup_error,Northwest Stadium,38.9078,-76.8644,,,,,,,,,,,,,,
2021_REG_17_TB_NYJ_20220102,2022-01-02 12:00:00,,,,,station_lookup_error,MetLife Stadium,40.8135,-74.0745,,,,,,,,,,,,,,
2021_REG_18_CAR_TB_20220109,2022-01-09 12:00:00,,,,,station_lookup_error,Raymond James Stadium,27.9759,-82.5033,,,,,,,,,,,,,,
2021_REG_18_CHI_MIN_20220109,2022-01-09 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,U.S. Bank Stadium,44.9738,-93.2575,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_18_CIN_CLE_20220109,2022-01-09 12:00:00,,,,,station_lookup_error,Huntington Bank Field,41.5061,-81.6995,,,,,,,,,,,,,,
2021_REG_18_DAL_PHI_20220108,2022-01-08 12:00:00,,,,,station_lookup_error,Lincoln Financial Field,39.9008,-75.1675,,,,,,,,,,,,,,
2021_REG_18_GB_DET_20220109,2022-01-09 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Ford Field,42.34,-83.0456,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_18_IND_JAX_20220109,2022-01-09 12:00:00,,,,,station_lookup_error,TIAA Bank Stadium,30.3239,-81.6373,,,,,,,,,,,,,,
2021_REG_18_KC_DEN_20220108,2022-01-08 12:00:00,,,,,station_lookup_error,Empower Field at Mile High,39.7439,-105.0201,,,,,,,,,,,,,,
2021_REG_18_LAC_LV_20220109,2022-01-09 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Allegiant Stadium,36.0908,-115.183,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_18_NE_MIA_20220109,2022-01-09 12:00:00,,,,,station_lookup_error,Hard Rock Stadium,25.958,-80.2389,,,,,,,,,,,,,,
2021_REG_18_NO_ATL_20220109,2022-01-09 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Mercedes-Benz Stadium,33.7554,-84.4009,,,,70.0,70.0,70.0,,,,,,,,70.0
2021_REG_18_NYJ_BUF_20220109,2022-01-09 12:00:00,,,,,station_lookup_error,Highmark Stadium,42.7738,-78.7868,,,,,,,,,,,,,,
2021_REG_18_PIT_BAL_20220109,2022-01-09 12:00:00,,,,,station_lookup_error,M&T Bank Stadium,39.278,-76.6227,,,,,,,,,,,,,,
