season,week,team_name_raw,team_abbr_raw,team_name_std,team_abbr_std,attendance
2021,17,Cleveland Browns,CLE,Cleveland Browns,CLE,63624
2021,18,Cleveland Browns,CLE,Cleveland Browns,CLE,67431
2021,1,Dallas Cowboys,DAL,Dallas Cowboys,DAL,65566
2021,2,Dallas Cowboys,DAL,Dallas Cowboys,DAL,70240
2021,3,Dallas Cowboys,DAL,Dallas Cowboys,DAL,93267
2021,4,Dallas Cowboys,DAL,Dallas Cowboys,DAL,93262
2021,5,Dallas Cowboys,DAL,Dallas Cowboys,DAL,93476
2021,6,Dallas Cowboys,DAL,Dallas Cowboys,DAL,65878
2021,8,Dallas Cowboys,DAL,Dallas Cowboys,DAL,66633
2021,9,Dallas Cowboys,DAL,Dallas Cowboys,DAL,93503
2021,10,Dallas Cowboys,DAL,Dallas Cowboys,DAL,93436
2021,11,Dallas Cowboys,DAL,Dallas Cowboys,DAL,73494
2021,12,Dallas Cowboys,DAL,Dallas Cowboys,DAL,93483
2021,13,Dallas Cowboys,DAL,Dallas Cowboys,DAL,69170
2021,14,Dallas Cowboys,DAL,Dallas Cowboys,DAL,61308
2021,15,Dallas Cowboys,DAL,Dallas Cowboys,DAL,77413
2021,16,Dallas Cowboys,DAL,Dallas Cowboys,DAL,93482
2021,17,Dallas Cowboys,DAL,Dallas Cowboys,DAL,93459
2021,18,Dallas Cowboys,DAL,Dallas Cowboys,DAL,69796
2021,1,Denver Broncos,DEN,Denver Broncos,DEN,74119
2021,2,Denver Broncos,DEN,Denver Broncos,DEN,58461
2021,3,Denver Broncos,DEN,Denver Broncos,DEN,75882
2021,4,Denver Broncos,DEN,Denver Broncos,DEN,76490
2021,5,Denver Broncos,DEN,Denver Broncos,DEN,59841
2021,6,Denver Broncos,DEN,Denver Broncos,DEN,76854
2021,7,Denver Broncos,DEN,Denver Broncos,DEN,67431
2021,8,Denver Broncos,DEN,Denver Broncos,DEN,75973
2021,9,Denver Broncos,DEN,Denver Broncos,DEN,93503
2021,10,Denver Broncos,DEN,Denver Broncos,DEN,76766
2021,12,Denver Broncos,DEN,Denver Broncos,DEN,75807
2021,13,Denver Broncos,DEN,Denver Broncos,DEN,73185
2021,14,Denver Broncos,DEN,Denver Broncos,DEN,76211
2021,15,Denver Broncos,DEN,Denver Broncos,DEN,76134
2021,16,Denver Broncos,DEN,Denver Broncos,DEN,60972
2021,17,Denver Broncos,DEN,Denver Broncos,DEN,70240
2021,18,Denver Broncos,DEN,Denver Broncos,DEN,76012
2021,1,Detroit Lions,DET,Detroit Lions,DET,59374
2021,2,Detroit Lions,DET,Detroit Lions,DET,77240
2021,3,Detroit Lions,DET,Detroit Lions,DET,50788
2021,4,Detroit Lions,DET,Detroit Lions,DET,61468
2021,5,Detroit Lions,DET,Detroit Lions,DET,66538
2021,6,Detroit Lions,DET,Detroit Lions,DET,50831
2021,7,Detroit Lions,DET,Detroit Lions,DET,70540
2021,8,Detroit Lions,DET,Detroit Lions,DET,47192
2021,10,Detroit Lions,DET,Detroit Lions,DET,58716
2021,11,Detroit Lions,DET,Detroit Lions,DET,67431
2021,12,Detroit Lions,DET,Detroit Lions,DET,56355
2021,13,Detroit Lions,DET,Detroit Lions,DET,45691
2021,14,Detroit Lions,DET,Detroit Lions,DET,76211
2021,15,Detroit Lions,DET,Detroit Lions,DET,45211
2021,16,Detroit Lions,DET,Detroit Lions,DET,68638
2021,17,Detroit Lions,DET,Detroit Lions,DET,68043
2021,18,Detroit Lions,DET,Detroit Lions,DET,56735
2021,1,Green Bay Packers,GB,Green Bay Packers,GB,35242
2021,2,Green Bay Packers,GB,Green Bay Packers,GB,77240
2021,3,Green Bay Packers,GB,Green Bay Packers,GB,69853
2021,4,Green Bay Packers,GB,Green Bay Packers,GB,78281
2021,5,Green Bay Packers,GB,Green Bay Packers,GB,64195
2021,6,Green Bay Packers,GB,Green Bay Packers,GB,62332
2021,7,Green Bay Packers,GB,Green Bay Packers,GB,78219
2021,8,Green Bay Packers,GB,Green Bay Packers,GB,63696
2021,9,Green Bay Packers,GB,Green Bay Packers,GB,73476
2021,10,Green Bay Packers,GB,Green Bay Packers,GB,78235
2021,11,Green Bay Packers,GB,Green Bay Packers,GB,66959
2021,12,Green Bay Packers,GB,Green Bay Packers,GB,77948
2021,14,Green Bay Packers,GB,Green Bay Packers,GB,78273
2021,15,Green Bay Packers,GB,Green Bay Packers,GB,70815
2021,16,Green Bay Packers,GB,Green Bay Packers,GB,77901
2021,17,Green Bay Packers,GB,Green Bay Packers,GB,77832
2021,18,Green Bay Packers,GB,Green Bay Packers,GB,56735
2021,1,Houston Texans,HOU,Houston Texans,HOU,68105
2021,2,Houston Texans,HOU,Houston Texans,HOU,67431
2021,3,Houston Texans,HOU,Houston Texans,HOU,68320
2021,4,Houston Texans,HOU,Houston Texans,HOU,68087
2021,5,Houston Texans,HOU,Houston Texans,HOU,68450
2021,6,Houston Texans,HOU,Houston Texans,HOU,57947
2021,7,Houston Texans,HOU,Houston Texans,HOU,60297
2021,8,Houston Texans,HOU,Houston Texans,HOU,66013
2021,9,Houston Texans,HOU,Houston Texans,HOU,60232
2021,11,Houston Texans,HOU,Houston Texans,HOU,67395
2021,12,Houston Texans,HOU,Houston Texans,HOU,65120
2021,13,Houston Texans,HOU,Houston Texans,HOU,65291
2021,14,Houston Texans,HOU,Houston Texans,HOU,67610
2021,15,Houston Texans,HOU,Houston Texans,HOU,60252
2021,16,Houston Texans,HOU,Houston Texans,HOU,65674
2021,17,Houston Texans,HOU,Houston Texans,HOU,71612
2021,18,Houston Texans,HOU,Houston Texans,HOU,66722
2021,1,Indianapolis Colts,IND,Indianapolis Colts,IND,63347
2021,2,Indianapolis Colts,IND,Indianapolis Colts,IND,63076
2021,3,Indianapolis Colts,IND,Indianapolis Colts,IND,67914
2021,4,Indianapolis Colts,IND,Indianapolis Colts,IND,64571
2021,5,Indianapolis Colts,IND,Indianapolis Colts,IND,70510
2021,6,Indianapolis Colts,IND,Indianapolis Colts,IND,57947
2021,7,Indianapolis Colts,IND,Indianapolis Colts,IND,56576
2021,8,Indianapolis Colts,IND,Indianapolis Colts,IND,59175
2021,9,Indianapolis Colts,IND,Indianapolis Colts,IND,59593
2021,10,Indianapolis Colts,IND,Indianapolis Colts,IND,60622
2021,11,Indianapolis Colts,IND,Indianapolis Colts,IND,69866
2021,12,Indianapolis Colts,IND,Indianapolis Colts,IND,66140
2021,13,Indianapolis Colts,IND,Indianapolis Colts,IND,65291
2021,15,Indianapolis Colts,IND,Indianapolis Colts,IND,66391
2021,16,Indianapolis Colts,IND,Indianapolis Colts,IND,63900
2021,17,Indianapolis Colts,IND,Indianapolis Colts,IND,65985
2021,18,Indianapolis Colts,IND,Indianapolis Colts,IND,60516
2021,1,Jacksonville Jaguars,JAX,Jacksonville Jaguars,JAX,68105
2021,2,Jacksonville Jaguars,JAX,Jacksonville Jaguars,JAX,58461
2021,3,Jacksonville Jaguars,JAX,Jacksonville Jaguars,JAX,58012
2021,4,Jacksonville Jaguars,JAX,Jacksonville Jaguars,JAX,63198
2021,5,Jacksonville Jaguars,JAX,Jacksonville Jaguars,JAX,58282
2021,6,Jacksonville Jaguars,JAX,Jacksonville Jaguars,JAX,60784
2021,8,Jacksonville Jaguars,JAX,Jacksonville Jaguars,JAX,67243
2021,9,Jacksonville Jaguars,JAX,Jacksonville Jaguars,JAX,63110
2021,10,Jacksonville Jaguars,JAX,Jacksonville Jaguars,JAX,60622
2021,11,Jacksonville Jaguars,JAX,Jacksonville Jaguars,JAX,60268
2021,12,Jacksonville Jaguars,JAX,Jacksonville Jaguars,JAX,60031
2021,13,Jacksonville Jaguars,JAX,Jacksonville Jaguars,JAX,70801
2021,14,Jacksonville Jaguars,JAX,Jacksonville Jaguars,JAX,67808
2021,15,Jacksonville Jaguars,JAX,Jacksonville Jaguars,JAX,60252
2021,16,Jacksonville Jaguars,JAX,Jacksonville Jaguars,JAX,67120
2021,17,Jacksonville Jaguars,JAX,Jacksonville Jaguars,JAX,65878
2021,18,Jacksonville Jaguars,JAX,Jacksonville Jaguars,JAX,60516
2021,1,Kansas City Chiefs,KC,Kansas City Chiefs,KC,72973
2021,2,Kansas City Chiefs,KC,Kansas City Chiefs,KC,70417
2021,3,Kansas City Chiefs,KC,Kansas City Chiefs,KC,72980
2021,4,Kansas City Chiefs,KC,Kansas City Chiefs,KC,69796
2021,5,Kansas City Chiefs,KC,Kansas City Chiefs,KC,73389
2021,6,Kansas City Chiefs,KC,Kansas City Chiefs,KC,51322
2021,7,Kansas City Chiefs,KC,Kansas City Chiefs,KC,69484
2021,8,Kansas City Chiefs,KC,Kansas City Chiefs,KC,72898
2021,9,Kansas City Chiefs,KC,Kansas City Chiefs,KC,73476
2021,10,Kansas City Chiefs,KC,Kansas City Chiefs,KC,62125
2021,11,Kansas City Chiefs,KC,Kansas City Chiefs,KC,73494
2021,13,Kansas City Chiefs,KC,Kansas City Chiefs,KC,73185
2021,14,Kansas City Chiefs,KC,Kansas City Chiefs,KC,73278
2021,15,Kansas City Chiefs,KC,Kansas City Chiefs,KC,70240
2021,16,Kansas City Chiefs,KC,Kansas City Chiefs,KC,73371
2021,17,Kansas City Chiefs,KC,Kansas City Chiefs,KC,64505
2021,18,Kansas City Chiefs,KC,Kansas City Chiefs,KC,76012
2021,1,Los Angeles Chargers,LAC,Los Angeles Chargers,LAC,52753
2021,2,Los Angeles Chargers,LAC,Los Angeles Chargers,LAC,70240
2021,3,Los Angeles Chargers,LAC,Los Angeles Chargers,LAC,72980
2021,4,Los Angeles Chargers,LAC,Los Angeles Chargers,LAC,70240
2021,5,Los Angeles Chargers,LAC,Los Angeles Chargers,LAC,70240
2021,6,Los Angeles Chargers,LAC,Los Angeles Chargers,LAC,70704
2021,8,Los Angeles Chargers,LAC,Los Angeles Chargers,LAC,70240
2021,9,Los Angeles Chargers,LAC,Los Angeles Chargers,LAC,69796
2021,10,Los Angeles Chargers,LAC,Los Angeles Chargers,LAC,70240
2021,11,Los Angeles Chargers,LAC,Los Angeles Chargers,LAC,70240
2021,12,Los Angeles Chargers,LAC,Los Angeles Chargers,LAC,75807
2021,13,Los Angeles Chargers,LAC,Los Angeles Chargers,LAC,51414
2021,14,Los Angeles Chargers,LAC,Los Angeles Chargers,LAC,70240
2021,15,Los Angeles Chargers,LAC,Los Angeles Chargers,LAC,70240
2021,16,Los Angeles Chargers,LAC,Los Angeles Chargers,LAC,65674
2021,17,Los Angeles Chargers,LAC,Los Angeles Chargers,LAC,70240
2021,18,Los Angeles Chargers,LAC,Los Angeles Chargers,LAC,62068
2021,1,Los Angeles Rams,LAR,Los Angeles Rams,LAR,70445
2021,2,Los Angeles Rams,LAR,Los Angeles Rams,LAR,63076
2021,3,Los Angeles Rams,LAR,Los Angeles Rams,LAR,73205
2021,4,Los Angeles Rams,LAR,Los Angeles Rams,LAR,70003
2021,5,Los Angeles Rams,LAR,Los Angeles Rams,LAR,68747
2021,6,Los Angeles Rams,LAR,Los Angeles Rams,LAR,73920
2021,7,Los Angeles Rams,LAR,Los Angeles Rams,LAR,70540
2021,8,Los Angeles Rams,LAR,Los Angeles Rams,LAR,66013
2021,9,Los Angeles Rams,LAR,Los Angeles Rams,LAR,71785
2021,10,Los Angeles Rams,LAR,Los Angeles Rams,LAR,64256
2021,12,Los Angeles Rams,LAR,Los Angeles Rams,LAR,77948
2021,13,Los Angeles Rams,LAR,Los Angeles Rams,LAR,70801
2021,14,Los Angeles Rams,LAR,Los Angeles Rams,LAR,63999
2021,15,Los Angeles Rams,LAR,Los Angeles Rams,LAR,71565
2021,16,Los Angeles Rams,LAR,Los Angeles Rams,LAR,66708
2021,17,Los Angeles Rams,LAR,Los Angeles Rams,LAR,70328
2021,18,Los Angeles Rams,LAR,Los Angeles Rams,LAR,74447
2021,1,Las Vegas Raiders,LV,Las Vegas Raiders,LV,61756
2021,2,Las Vegas Raiders,LV,Las Vegas Raiders,LV,63707
2021,3,Las Vegas Raiders,LV,Las Vegas Raiders,LV,59311
2021,4,Las Vegas Raiders,LV,Las Vegas Raiders,LV,70240
2021,5,Las Vegas Raiders,LV,Las Vegas Raiders,LV,59122
2021,6,Las Vegas Raiders,LV,Las Vegas Raiders,LV,76854
2021,7,Las Vegas Raiders,LV,Las Vegas Raiders,LV,62000
2021,9,Las Vegas Raiders,LV,Las Vegas Raiders,LV,74512
2021,10,Las Vegas Raiders,LV,Las Vegas Raiders,LV,62125
2021,11,Las Vegas Raiders,LV,Las Vegas Raiders,LV,61712
2021,12,Las Vegas Raiders,LV,Las Vegas Raiders,LV,93483
2021,13,Las Vegas Raiders,LV,Las Vegas Raiders,LV,61607
2021,14,Las Vegas Raiders,LV,Las Vegas Raiders,LV,73278
2021,16,Las Vegas Raiders,LV,Las Vegas Raiders,LV,60972
2021,17,Las Vegas Raiders,LV,Las Vegas Raiders,LV,65985
2021,18,Las Vegas Raiders,LV,Las Vegas Raiders,LV,62068
2021,1,Miami Dolphins,MIA,Miami Dolphins,MIA,65878
2021,2,Miami Dolphins,MIA,Miami Dolphins,MIA,65040
2021,3,Miami Dolphins,MIA,Miami Dolphins,MIA,59311
2021,4,Miami Dolphins,MIA,Miami Dolphins,MIA,64571
2021,5,Miami Dolphins,MIA,Miami Dolphins,MIA,65570
2021,6,Miami Dolphins,MIA,Miami Dolphins,MIA,60784
2021,7,Miami Dolphins,MIA,Miami Dolphins,MIA,62739
2021,8,Miami Dolphins,MIA,Miami Dolphins,MIA,69355
2021,9,Miami Dolphins,MIA,Miami Dolphins,MIA,60232
2021,10,Miami Dolphins,MIA,Miami Dolphins,MIA,65948
2021,11,Miami Dolphins,MIA,Miami Dolphins,MIA,72303
2021,12,Miami Dolphins,MIA,Miami Dolphins,MIA,62389
2021,13,Miami Dolphins,MIA,Miami Dolphins,MIA,65898
2021,15,Miami Dolphins,MIA,Miami Dolphins,MIA,66035
2021,16,Miami Dolphins,MIA,Miami Dolphins,MIA,69170
2021,17,Miami Dolphins,MIA,Miami Dolphins,MIA,69091
2021,18,Miami Dolphins,MIA,Miami Dolphins,MIA,66514
2021,1,Minnesota Vikings,MIN,Minnesota Vikings,MIN,56525
2021,2,Minnesota Vikings,MIN,Minnesota Vikings,MIN,60115
2021,3,Minnesota Vikings,MIN,Minnesota Vikings,MIN,66729
2021,4,Minnesota Vikings,MIN,Minnesota Vikings,MIN,66703
2021,5,Minnesota Vikings,MIN,Minnesota Vikings,MIN,66538
2021,6,Minnesota Vikings,MIN,Minnesota Vikings,MIN,72104
2021,8,Minnesota Vikings,MIN,Minnesota Vikings,MIN,66633
2021,9,Minnesota Vikings,MIN,Minnesota Vikings,MIN,70599
2021,10,Minnesota Vikings,MIN,Minnesota Vikings,MIN,70240
2021,11,Minnesota Vikings,MIN,Minnesota Vikings,MIN,66959
2021,12,Minnesota Vikings,MIN,Minnesota Vikings,MIN,71493
2021,13,Minnesota Vikings,MIN,Minnesota Vikings,MIN,45691
2021,14,Minnesota Vikings,MIN,Minnesota Vikings,MIN,66718
2021,15,Minnesota Vikings,MIN,Minnesota Vikings,MIN,60082
2021,16,Minnesota Vikings,MIN,Minnesota Vikings,MIN,66708
2021,17,Minnesota Vikings,MIN,Minnesota Vikings,MIN,77832
2021,18,Minnesota Vikings,MIN,Minnesota Vikings,MIN,66625
2021,1,New England Patriots,NE,New England Patriots,NE,65878
2021,2,New England Patriots,NE,New England Patriots,NE,75626
2021,3,New England Patriots,NE,New England Patriots,NE,65878
2021,4,New England Patriots,NE,New England Patriots,NE,65878
2021,5,New England Patriots,NE,New England Patriots,NE,68450
2021,6,New England Patriots,NE,New England Patriots,NE,65878
2021,7,New England Patriots,NE,New England Patriots,NE,65878
2021,8,New England Patriots,NE,New England Patriots,NE,70240
2021,9,New England Patriots,NE,New England Patriots,NE,72203
2021,10,New England Patriots,NE,New England Patriots,NE,65878
2021,11,New England Patriots,NE,New England Patriots,NE,68286
2021,12,New England Patriots,NE,New England Patriots,NE,65878
2021,13,New England Patriots,NE,New England Patriots,NE,69694
2021,15,New England Patriots,NE,New England Patriots,NE,66391
2021,16,New England Patriots,NE,New England Patriots,NE,65878
2021,17,New England Patriots,NE,New England Patriots,NE,65878
2021,18,New England Patriots,NE,New England Patriots,NE,66514
2021,1,New Orleans Saints,NO,New Orleans Saints,NO,35242
2021,2,New Orleans Saints,NO,New Orleans Saints,NO,70675
2021,3,New Orleans Saints,NO,New Orleans Saints,NO,65878
2021,4,New Orleans Saints,NO,New Orleans Saints,NO,69170
2021,5,New Orleans Saints,NO,New Orleans Saints,NO,50137
2021,7,New Orleans Saints,NO,New Orleans Saints,NO,68563
2021,8,New Orleans Saints,NO,New Orleans Saints,NO,69170
2021,9,New Orleans Saints,NO,New Orleans Saints,NO,69170
2021,10,New Orleans Saints,NO,New Orleans Saints,NO,69414
2021,11,New Orleans Saints,NO,New Orleans Saints,NO,69796
2021,12,New Orleans Saints,NO,New Orleans Saints,NO,69170
2021,13,New Orleans Saints,NO,New Orleans Saints,NO,69170
2021,14,New Orleans Saints,NO,New Orleans Saints,NO,69129
2021,15,New Orleans Saints,NO,New Orleans Saints,NO,65744
2021,16,New Orleans Saints,NO,New Orleans Saints,NO,69170
2021,17,New Orleans Saints,NO,New Orleans Saints,NO,69170
2021,18,New Orleans Saints,NO,New Orleans Saints,NO,68336
2021,1,New York Giants,NYG,New York Giants,NYG,74119
2021,2,New York Giants,NYG,New York Giants,NYG,50118
2021,3,New York Giants,NYG,New York Giants,NYG,75307
2021,4,New York Giants,NYG,New York Giants,NYG,69170
2021,5,New York Giants,NYG,New York Giants,NYG,93476
2021,6,New York Giants,NYG,New York Giants,NYG,73920
2021,7,New York Giants,NYG,New York Giants,NYG,71889
2021,8,New York Giants,NYG,New York Giants,NYG,72898
2021,9,New York Giants,NYG,New York Giants,NYG,74512
2021,11,New York Giants,NYG,New York Giants,NYG,65643
2021,12,New York Giants,NYG,New York Giants,NYG,73969
2021,13,New York Giants,NYG,New York Giants,NYG,65898
2021,14,New York Giants,NYG,New York Giants,NYG,70240
2021,15,New York Giants,NYG,New York Giants,NYG,77413
2021,16,New York Giants,NYG,New York Giants,NYG,69796
2021,17,New York Giants,NYG,New York Giants,NYG,59594
2021,18,New York Giants,NYG,New York Giants,NYG,69923
2021,1,New York Jets,NYJ,New York Jets,NYJ,70211
2021,2,New York Jets,NYJ,New York Jets,NYJ,75626
2021,3,New York Jets,NYJ,New York Jets,NYJ,75882
2021,4,New York Jets,NYJ,New York Jets,NYJ,70232
2021,5,New York Jets,NYJ,New York Jets,NYJ,60589
2021,7,New York Jets,NYJ,New York Jets,NYJ,65878
2021,8,New York Jets,NYJ,New York Jets,NYJ,67503
2021,9,New York Jets,NYJ,New York Jets,NYJ,59593
2021,10,New York Jets,NYJ,New York Jets,NYJ,77625
2021,11,New York Jets,NYJ,New York Jets,NYJ,72303
2021,12,New York Jets,NYJ,New York Jets,NYJ,65120
2021,13,New York Jets,NYJ,New York Jets,NYJ,73311
2021,14,New York Jets,NYJ,New York Jets,NYJ,69129
2021,15,New York Jets,NYJ,New York Jets,NYJ,66035
2021,16,New York Jets,NYJ,New York Jets,NYJ,67120
2021,17,New York Jets,NYJ,New York Jets,NYJ,72243
2021,18,New York Jets,NYJ,New York Jets,NYJ,64783
2021,1,Philadelphia Eagles,PHI,Philadelphia Eagles,PHI,68633
2021,2,Philadelphia Eagles,PHI,Philadelphia Eagles,PHI,69796
2021,3,Philadelphia Eagles,PHI,Philadelphia Eagles,PHI,93267
2021,4,Philadelphia Eagles,PHI,Philadelphia Eagles,PHI,69796
2021,5,Philadelphia Eagles,PHI,Philadelphia Eagles,PHI,72545
2021,6,Philadelphia Eagles,PHI,Philadelphia Eagles,PHI,69796
2021,7,Philadelphia Eagles,PHI,Philadelphia Eagles,PHI,62000
2021,8,Philadelphia Eagles,PHI,Philadelphia Eagles,PHI,47192
2021,9,Philadelphia Eagles,PHI,Philadelphia Eagles,PHI,69796
2021,10,Philadelphia Eagles,PHI,Philadelphia Eagles,PHI,76766
2021,11,Philadelphia Eagles,PHI,Philadelphia Eagles,PHI,69796
2021,12,Philadelphia Eagles,PHI,Philadelphia Eagles,PHI,73969
2021,13,Philadelphia Eagles,PHI,Philadelphia Eagles,PHI,73311
2021,15,Philadelphia Eagles,PHI,Philadelphia Eagles,PHI,69796
2021,16,Philadelphia Eagles,PHI,Philadelphia Eagles,PHI,69796
2021,17,Philadelphia Eagles,PHI,Philadelphia Eagles,PHI,51563
2021,18,Philadelphia Eagles,PHI,Philadelphia Eagles,PHI,69796
2021,1,Pittsburgh Steelers,PIT,Pittsburgh Steelers,PIT,69787
2021,2,Pittsburgh Steelers,PIT,Pittsburgh Steelers,PIT,63707
2021,3,Pittsburgh Steelers,PIT,Pittsburgh Steelers,PIT,58076
2021,4,Pittsburgh Steelers,PIT,Pittsburgh Steelers,PIT,78281
2021,5,Pittsburgh Steelers,PIT,Pittsburgh Steelers,PIT,59841
2021,6,Pittsburgh Steelers,PIT,Pittsburgh Steelers,PIT,60821
2021,8,Pittsburgh Steelers,PIT,Pittsburgh Steelers,PIT,67431
2021,9,Pittsburgh Steelers,PIT,Pittsburgh Steelers,PIT,60788
2021,10,Pittsburgh Steelers,PIT,Pittsburgh Steelers,PIT,58716
2021,11,Pittsburgh Steelers,PIT,Pittsburgh Steelers,PIT,70240
2021,12,Pittsburgh Steelers,PIT,Pittsburgh Steelers,PIT,63238
2021,13,Pittsburgh Steelers,PIT,Pittsburgh Steelers,PIT,59303
2021,14,Pittsburgh Steelers,PIT,Pittsburgh Steelers,PIT,66718
2021,15,Pittsburgh Steelers,PIT,Pittsburgh Steelers,PIT,59521
2021,16,Pittsburgh Steelers,PIT,Pittsburgh Steelers,PIT,73371
2021,17,Pittsburgh Steelers,PIT,Pittsburgh Steelers,PIT,63624
2021,18,Pittsburgh Steelers,PIT,Pittsburgh Steelers,PIT,70453
2021,1,Seattle Seahawks,SEA,Seattle Seahawks,SEA,63347
2021,2,Seattle Seahawks,SEA,Seattle Seahawks,SEA,68585
2021,3,Seattle Seahawks,SEA,Seattle Seahawks,SEA,66729
2021,4,Seattle Seahawks,SEA,Seattle Seahawks,SEA,68912
2021,5,Seattle Seahawks,SEA,Seattle Seahawks,SEA,68747
2021,6,Seattle Seahawks,SEA,Seattle Seahawks,SEA,60821
2021,7,Seattle Seahawks,SEA,Seattle Seahawks,SEA,68563
2021,8,Seattle Seahawks,SEA,Seattle Seahawks,SEA,67243
2021,10,Seattle Seahawks,SEA,Seattle Seahawks,SEA,78235
2021,11,Seattle Seahawks,SEA,Seattle Seahawks,SEA,68833
2021,12,Seattle Seahawks,SEA,Seattle Seahawks,SEA,52680
2021,13,Seattle Seahawks,SEA,Seattle Seahawks,SEA,68758
2021,14,Seattle Seahawks,SEA,Seattle Seahawks,SEA,67610
2021,15,Seattle Seahawks,SEA,Seattle Seahawks,SEA,71565
2021,16,Seattle Seahawks,SEA,Seattle Seahawks,SEA,68492
2021,17,Seattle Seahawks,SEA,Seattle Seahawks,SEA,68043
2021,18,Seattle Seahawks,SEA,Seattle Seahawks,SEA,63858
2021,1,San Francisco 49ers,SF,San Francisco 49ers,SF,59374
2021,2,San Francisco 49ers,SF,San Francisco 49ers,SF,69796
2021,3,San Francisco 49ers,SF,San Francisco 49ers,SF,69853
2021,4,San Francisco 49ers,SF,San Francisco 49ers,SF,68912
2021,5,San Francisco 49ers,SF,San Francisco 49ers,SF,62716
2021,7,San Francisco 49ers,SF,San Francisco 49ers,SF,56576
2021,8,San Francisco 49ers,SF,San Francisco 49ers,SF,60877
2021,9,San Francisco 49ers,SF,San Francisco 49ers,SF,59012
2021,10,San Francisco 49ers,SF,San Francisco 49ers,SF,64256
2021,11,San Francisco 49ers,SF,San Francisco 49ers,SF,60268
2021,12,San Francisco 49ers,SF,San Francisco 49ers,SF,71493
2021,13,San Francisco 49ers,SF,San Francisco 49ers,SF,68758
2021,14,San Francisco 49ers,SF,San Francisco 49ers,SF,50481
2021,15,San Francisco 49ers,SF,San Francisco 49ers,SF,71650
2021,16,San Francisco 49ers,SF,San Francisco 49ers,SF,69361
2021,17,San Francisco 49ers,SF,San Francisco 49ers,SF,71612
2021,18,San Francisco 49ers,SF,San Francisco 49ers,SF,74447
2021,1,Tampa Bay Buccaneers,TB,Tampa Bay Buccaneers,TB,65566
2021,2,Tampa Bay Buccaneers,TB,Tampa Bay Buccaneers,TB,63694
2021,3,Tampa Bay Buccaneers,TB,Tampa Bay Buccaneers,TB,73205
2021,4,Tampa Bay Buccaneers,TB,Tampa Bay Buccaneers,TB,65878
2021,5,Tampa Bay Buccaneers,TB,Tampa Bay Buccaneers,TB,65570
2021,6,Tampa Bay Buccaneers,TB,Tampa Bay Buccaneers,TB,69796
2021,7,Tampa Bay Buccaneers,TB,Tampa Bay Buccaneers,TB,65635
2021,8,Tampa Bay Buccaneers,TB,Tampa Bay Buccaneers,TB,69170
2021,10,Tampa Bay Buccaneers,TB,Tampa Bay Buccaneers,TB,52128
2021,11,Tampa Bay Buccaneers,TB,Tampa Bay Buccaneers,TB,65643
2021,12,Tampa Bay Buccaneers,TB,Tampa Bay Buccaneers,TB,66140
2021,13,Tampa Bay Buccaneers,TB,Tampa Bay Buccaneers,TB,69366
2021,15,Tampa Bay Buccaneers,TB,Tampa Bay Buccaneers,TB,65744
2021,16,Tampa Bay Buccaneers,TB,Tampa Bay Buccaneers,TB,71918
2021,17,Tampa Bay Buccaneers,TB,Tampa Bay Buccaneers,TB,72243
2021,18,Tampa Bay Buccaneers,TB,Tampa Bay Buccaneers,TB,65473
2021,1,Tennessee Titans,TEN,Tennessee Titans,TEN,67216
2021,2,Tennessee Titans,TEN,Tennessee Titans,TEN,68585
2021,3,Tennessee Titans,TEN,Tennessee Titans,TEN,67914
2021,4,Tennessee Titans,TEN,Tennessee Titans,TEN,70232
2021,5,Tennessee Titans,TEN,Tennessee Titans,TEN,58282
2021,6,Tennessee Titans,TEN,Tennessee Titans,TEN,69419
2021,7,Tennessee Titans,TEN,Tennessee Titans,TEN,69484
2021,8,Tennessee Titans,TEN,Tennessee Titans,TEN,59175
2021,9,Tennessee Titans,TEN,Tennessee Titans,TEN,71785
2021,10,Tennessee Titans,TEN,Tennessee Titans,TEN,69414
2021,11,Tennessee Titans,TEN,Tennessee Titans,TEN,67395
2021,12,Tennessee Titans,TEN,Tennessee Titans,TEN,65878
2021,14,Tennessee Titans,TEN,Tennessee Titans,TEN,67808
2021,15,Tennessee Titans,TEN,Tennessee Titans,TEN,59521
2021,16,Tennessee Titans,TEN,Tennessee Titans,TEN,69361
2021,17,Tennessee Titans,TEN,Tennessee Titans,TEN,69091
2021,18,Tennessee Titans,TEN,Tennessee Titans,TEN,66722
2021,1,Washington Football Team,WAS,Washington Commanders,WSH,52753
2021,2,Washington Football Team,WAS,Washington Commanders,WSH,50118
2021,3,Washington Football Team,WAS,Washington Commanders,WSH,68434
2021,4,Washington Football Team,WAS,Washington Commanders,WSH,68333
2021,5,Washington Football Team,WAS,Washington Commanders,WSH,50137
2021,6,Washington Football Team,WAS,Washington Commanders,WSH,51322
2021,7,Washington Football Team,WAS,Washington Commanders,WSH,78219
2021,8,Washington Football Team,WAS,Washington Commanders,WSH,75973
2021,10,Washington Football Team,WAS,Washington Commanders,WSH,52128
2021,11,Washington Football Team,WAS,Washington Commanders,WSH,73350
2021,12,Washington Football Team,WAS,Washington Commanders,WSH,52680
2021,13,Washington Football Team,WAS,Washington Commanders,WSH,61607
2021,14,Washington Football Team,WAS,Washington Commanders,WSH,61308
2021,15,Washington Football Team,WAS,Washington Commanders,WSH,69796
2021,16,Washington Football Team,WAS,Washington Commanders,WSH,93482
