game_id,season,week,game_type,attendance,temperature,precipitation,wind_speed,home_team_win_pct,away_team_win_pct,weekend_flag,holiday_flag,indoor_flag,holiday_before_flag,holiday_after_flag,holiday_adjacent_flag,divisional_game_flag,rivalry_flag,primetime_flag,week_of_season,month,home_rest_days,away_rest_days,weather_condition,severe_weather_flag,home_prior_season_win_pct,away_prior_season_win_pct,neutral_site_flag,international_flag
2017_REG_14_PHI_LAR_20171210,2017,14,REG,67752.0,64.1,0.0,7.1,0.75,0.8333333333333334,True,False,False,False,False,False,False,False,False,14,12,6.0,6.0,WMO_3,False,0.25,0.4375,False,False
2017_REG_14_SEA_JAX_20171210,2017,14,REG,64431.0,42.1,0.0,12.2,0.6666666666666666,0.6666666666666666,True,False,False,False,False,False,False,False,False,14,12,6.0,6.0,WMO_1,False,0.1875,0.6388888888888888,False,False
2017_REG_14_SF_HOU_20171210,2017,14,REG,71802.0,,,,0.3333333333333333,0.1666666666666666,True,False,True,False,False,False,False,False,False,14,12,6.0,6.0,,False,0.5555555555555556,0.125,False,False
2017_REG_14_TEN_ARI_20171210,2017,14,REG,64153.0,,,,0.4166666666666667,0.6666666666666666,True,False,True,False,False,False,False,False,False,14,12,6.0,6.0,,False,0.46875,0.5625,False,False
2017_REG_14_WSH_LAC_20171210,2017,14,REG,25393.0,64.2,0.0,6.0,0.5,0.4166666666666667,True,False,False,False,False,False,False,False,False,14,12,6.0,9.0,WMO_3,False,0.3125,0.53125,False,False
2017_REG_15_ARI_WSH_20171217,2017,15,REG,71026.0,36.7,0.0,8.4,0.3846153846153846,0.4615384615384615,True,False,False,False,False,False,False,False,False,15,12,6.0,6.0,WMO_3,False,0.53125,0.46875,False,False
2017_REG_15_ATL_TB_20171218,2017,15,REG,62382.0,69.4,0.0,7.0,0.3076923076923077,0.6153846153846154,False,False,False,False,False,False,False,False,False,15,12,7.0,10.0,WMO_3,False,0.5625,0.6842105263157895,False,False
2017_REG_15_BAL_CLE_20171217,2017,15,REG,56434.0,31.2,0.0,8.7,0.0,0.5384615384615384,True,False,False,False,False,False,False,False,False,15,12,6.0,6.0,WMO_3,False,0.0625,0.5,False,False
2017_REG_15_CHI_DET_20171216,2017,15,REG,65872.0,,,,0.5384615384615384,0.3076923076923077,True,False,True,False,False,False,False,False,False,15,12,5.0,5.0,,False,0.5294117647058824,0.1875,False,False
2017_REG_15_CIN_MIN_20171217,2017,15,REG,66833.0,,,,0.7692307692307693,0.3846153846153846,True,False,True,False,False,False,False,False,False,15,12,6.0,6.0,,False,0.5,0.40625,False,False
2017_REG_15_DAL_LV_20171217,2017,15,REG,55372.0,54.4,0.0,14.6,0.4615384615384615,0.5384615384615384,True,False,False,False,False,False,False,False,False,15,12,6.0,6.0,WMO_3,False,0.7058823529411765,0.7647058823529411,False,False
2017_REG_15_DEN_IND_20171214,2017,15,REG,63411.0,,,,0.2307692307692307,0.3076923076923077,False,False,True,False,False,False,False,False,False,15,12,3.0,3.0,,False,0.5,0.5625,False,False
2017_REG_15_GB_CAR_20171217,2017,15,REG,74447.0,39.9,0.0,6.8,0.6923076923076923,0.5384615384615384,True,False,False,False,False,False,False,False,False,15,12,6.0,6.0,WMO_3,False,0.375,0.631578947368421,False,False
2017_REG_15_HOU_JAX_20171217,2017,15,REG,64701.0,56.4,0.0,7.4,0.6923076923076923,0.3076923076923077,True,False,False,False,False,False,False,False,False,15,12,6.0,6.0,WMO_3,False,0.1875,0.5555555555555556,False,False
2017_REG_15_LAC_KC_20171216,2017,15,REG,75011.0,43.7,0.0,13.8,0.5384615384615384,0.5384615384615384,True,False,False,False,False,False,False,False,False,15,12,5.0,5.0,WMO_0,False,0.7058823529411765,0.3125,False,False
2017_REG_15_LAR_SEA_20171217,2017,15,REG,69077.0,43.7,0.374,21.3,0.6153846153846154,0.6923076923076923,True,False,False,False,False,False,False,False,False,15,12,6.0,6.0,WMO_55|PRECIP|WINDY,True,0.6388888888888888,0.25,False,False
2017_REG_15_MIA_BUF_20171217,2017,15,REG,62202.0,21.0,0.0,8.1,0.5384615384615384,0.4615384615384615,True,False,False,False,False,False,False,False,False,15,12,6.0,5.0,WMO_3,False,0.4375,0.5882352941176471,False,False
2017_REG_15_NE_PIT_20171217,2017,15,REG,68574.0,33.9,0.016,7.6,0.8461538461538461,0.7692307692307693,True,False,False,False,False,False,False,False,False,15,12,6.0,5.0,WMO_51|PRECIP,False,0.6842105263157895,0.8947368421052632,False,False
2017_REG_15_NYJ_NO_20171217,2017,15,REG,73018.0,,,,0.6923076923076923,0.3846153846153846,True,False,True,False,False,False,False,False,False,15,12,9.0,6.0,,False,0.4375,0.3125,False,False
2017_REG_15_PHI_NYG_20171217,2017,15,REG,76896.0,32.5,0.0,7.5,0.1538461538461538,0.8461538461538461,True,False,False,False,False,False,False,False,False,15,12,6.0,6.0,WMO_3,False,0.6470588235294118,0.4375,False,False
2017_REG_15_TEN_SF_20171217,2017,15,REG,70133.0,51.6,0.0,14.3,0.2307692307692307,0.6153846153846154,True,False,False,False,False,False,False,False,False,15,12,6.0,6.0,WMO_3,False,0.125,0.5625,False,False
2017_REG_16_ATL_NO_20171224,2017,16,REG,73188.0,,,,0.7142857142857143,0.6428571428571429,True,False,True,True,False,True,False,False,False,16,12,6.0,5.0,,False,0.4375,0.6842105263157895,False,False
2017_REG_16_BUF_NE_20171224,2017,16,REG,65878.0,34.6,0.075,10.9,0.7857142857142857,0.5714285714285714,True,False,False,True,False,True,False,False,False,16,12,6.0,6.0,WMO_55|PRECIP,False,0.8947368421052632,0.4375,False,False
2017_REG_16_CLE_CHI_20171224,2017,16,REG,58796.0,23.6,0.26,14.1,0.2857142857142857,0.0,True,False,False,True,False,True,False,False,False,16,12,7.0,6.0,WMO_73|SNOW,True,0.1875,0.0625,False,False
2017_REG_16_DEN_WSH_20171224,2017,16,REG,72889.0,41.8,0.126,14.6,0.4285714285714285,0.3571428571428571,True,False,False,True,False,True,False,False,False,16,12,6.0,9.0,WMO_63|PRECIP,True,0.53125,0.5625,False,False
2017_REG_16_DET_CIN_20171224,2017,16,REG,47732.0,33.7,0.047,7.8,0.3571428571428571,0.5714285714285714,True,False,False,True,False,True,False,False,False,16,12,6.0,7.0,WMO_73|SNOW,True,0.40625,0.5294117647058824,False,False
2017_REG_16_IND_BAL_20171223,2017,16,REG,70590.0,49.5,0.524,20.9,0.5714285714285714,0.2142857142857142,True,False,False,False,False,False,False,False,False,16,12,5.0,8.0,WMO_61|PRECIP|WINDY,True,0.5,0.5,False,False
2017_REG_16_JAX_SF_20171224,2017,16,REG,70133.0,48.9,0.0,5.2,0.2857142857142857,0.7142857142857143,True,False,False,True,False,True,False,False,False,16,12,6.0,6.0,WMO_3,False,0.125,0.1875,False,False
2017_REG_16_LAC_NYJ_20171224,2017,16,REG,77562.0,38.4,0.079,14.8,0.3571428571428571,0.5,True,False,False,True,False,True,False,False,False,16,12,6.0,7.0,WMO_55|PRECIP,False,0.3125,0.3125,False,False
2017_REG_16_LAR_TEN_20171224,2017,16,REG,60097.0,41.0,0.016,14.1,0.5714285714285714,0.7142857142857143,True,False,False,True,False,True,False,False,False,16,12,6.0,6.0,WMO_51|PRECIP,False,0.5625,0.25,False,False
2017_REG_16_LV_PHI_20171225,2017,16,REG,69596.0,36.6,0.154,22.3,0.8571428571428571,0.4285714285714285,False,True,False,False,False,False,False,False,False,16,12,7.0,7.0,WMO_71|SNOW|WINDY,True,0.4375,0.7058823529411765,False,False
2017_REG_16_MIA_KC_20171224,2017,16,REG,65325.0,24.7,0.106,16.1,0.5714285714285714,0.4285714285714285,True,False,False,True,False,True,False,False,False,16,12,7.0,6.0,WMO_73|SNOW,True,0.7058823529411765,0.5882352941176471,False,False
2017_REG_16_MIN_GB_20171223,2017,16,REG,78092.0,16.8,0.0,9.9,0.5,0.7857142857142857,True,False,False,False,False,False,False,False,False,16,12,5.0,5.0,WMO_3,True,0.631578947368421,0.5,False,False
2017_REG_16_NYG_ARI_20171224,2017,16,REG,63850.0,,,,0.4285714285714285,0.1428571428571428,True,False,True,True,False,True,False,False,False,16,12,6.0,6.0,,False,0.46875,0.6470588235294118,False,False
2017_REG_16_PIT_HOU_20171225,2017,16,REG,71842.0,,,,0.2857142857142857,0.7857142857142857,False,True,True,False,False,False,False,False,False,16,12,7.0,7.0,,False,0.5555555555555556,0.6842105263157895,False,False
2017_REG_16_SEA_DAL_20171224,2017,16,REG,92150.0,,,,0.5714285714285714,0.5714285714285714,True,False,True,True,False,True,False,False,False,16,12,6.0,6.0,,False,0.7647058823529411,0.6388888888888888,False,False
2017_REG_16_TB_CAR_20171224,2017,16,REG,71463.0,54.0,0.028,13.1,0.7142857142857143,0.2857142857142857,True,False,False,True,False,True,False,False,False,16,12,6.0,5.0,WMO_53|PRECIP,False,0.375,0.5625,False,False
2017_REG_17_ARI_SEA_20171231,2017,17,REG,69078.0,39.8,0.0,10.1,0.6,0.4666666666666667,True,False,False,False,False,False,False,False,False,17,12,6.0,6.0,WMO_3,False,0.6388888888888888,0.46875,False,False
2017_REG_17_BUF_MIA_20171231,2017,17,REG,65571.0,60.1,0.0,8.1,0.4,0.5333333333333333,True,False,False,False,False,False,False,False,False,17,12,6.0,6.0,WMO_3,False,0.5882352941176471,0.4375,False,False
2017_REG_17_CAR_ATL_20171231,2017,17,REG,74141.0,,,,0.6,0.7333333333333333,True,False,True,False,False,False,False,False,False,17,12,6.0,6.0,,False,0.6842105263157895,0.375,False,False
2017_REG_17_CHI_MIN_20171231,2017,17,REG,66802.0,,,,0.8,0.3333333333333333,True,False,True,False,False,False,False,False,False,17,12,7.0,6.0,,False,0.5,0.1875,False,False
2017_REG_17_CIN_BAL_20171231,2017,17,REG,70507.0,18.9,0.012,13.3,0.6,0.4,True,False,False,False,False,False,False,False,False,17,12,7.0,6.0,WMO_71|SNOW,True,0.5,0.40625,False,False
2017_REG_17_CLE_PIT_20171231,2017,17,REG,50704.0,8.5,0.012,11.7,0.8,0.0,True,False,False,False,False,False,False,False,False,17,12,5.0,6.0,WMO_71|SNOW,True,0.6842105263157895,0.0625,False,False
2017_REG_17_DAL_PHI_20171231,2017,17,REG,69596.0,17.9,0.008,11.6,0.8666666666666667,0.5333333333333333,True,False,False,False,False,False,False,False,False,17,12,5.0,6.0,WMO_71|SNOW,True,0.4375,0.7647058823529411,False,False
2017_REG_17_GB_DET_20171231,2017,17,REG,62501.0,,,,0.5333333333333333,0.4666666666666667,True,False,True,False,False,False,False,False,False,17,12,6.0,7.0,,False,0.5294117647058824,0.631578947368421,False,False
2017_REG_17_HOU_IND_20171231,2017,17,REG,60557.0,,,,0.2,0.2666666666666666,True,False,True,False,False,False,False,False,False,17,12,7.0,5.0,,False,0.5,0.5555555555555556,False,False
2017_REG_17_JAX_TEN_20171231,2017,17,REG,65501.0,21.0,0.0,11.7,0.5333333333333333,0.6666666666666666,True,False,False,False,False,False,False,False,False,17,12,6.0,6.0,WMO_1,False,0.5625,0.1875,False,False
2017_REG_17_KC_DEN_20171231,2017,17,REG,75928.0,19.3,0.0,19.3,0.3333333333333333,0.6,True,False,False,False,False,False,False,False,False,17,12,6.0,6.0,WMO_2,True,0.5625,0.7058823529411765,False,False
2017_REG_17_LV_LAC_20171231,2017,17,REG,25430.0,56.6,0.0,8.8,0.5333333333333333,0.4,True,False,False,False,False,False,False,False,False,17,12,6.0,5.0,WMO_3,False,0.3125,0.7058823529411765,False,False
2017_REG_17_NO_TB_20171231,2017,17,REG,55376.0,58.2,0.0,6.9,0.2666666666666666,0.7333333333333333,True,False,False,False,False,False,False,False,False,17,12,6.0,6.0,WMO_3,False,0.5625,0.4375,False,False
2017_REG_17_NYJ_NE_20171231,2017,17,REG,65878.0,10.9,0.0,12.1,0.8,0.3333333333333333,True,False,False,False,False,False,False,False,False,17,12,6.0,6.0,WMO_3,True,0.8947368421052632,0.3125,False,False
2017_REG_17_SF_LAR_20171231,2017,17,REG,66125.0,55.0,0.0,9.9,0.7333333333333333,0.3333333333333333,True,False,False,False,False,False,False,False,False,17,12,6.0,6.0,WMO_3,False,0.25,0.125,False,False
2017_REG_17_WSH_NYG_20171231,2017,17,REG,76269.0,15.9,0.0,15.6,0.1333333333333333,0.4666666666666667,True,False,False,False,False,False,False,False,False,17,12,6.0,6.0,WMO_3,True,0.6470588235294118,0.53125,False,False
2017_POST_18_ATL_LAR_20180106,2017,18,POST,,61.0,0.0,10.9,0.6875,0.625,True,False,False,False,False,False,False,False,False,18,1,5.0,5.0,WMO_3,False,0.25,0.6842105263157895,False,False
2017_POST_18_BUF_JAX_20180107,2017,18,POST,,42.1,0.0,14.7,0.625,0.5625,True,False,False,False,False,False,False,False,False,18,1,6.0,6.0,WMO_3,False,0.1875,0.4375,False,False
2017_POST_18_CAR_NO_20180107,2017,18,POST,,,,,0.6875,0.6875,True,False,True,False,False,False,False,False,False,18,1,6.0,6.0,,False,0.4375,0.375,False,False
2017_POST_18_TEN_KC_20180106,2017,18,POST,,20.3,0.0,9.1,0.625,0.5625,True,False,False,False,False,False,False,False,False,18,1,5.0,5.0,WMO_3,False,0.7058823529411765,0.5625,False,False
2017_POST_19_ATL_PHI_20180113,2017,19,POST,,44.3,0.433,19.0,0.8125,0.6470588235294118,True,False,False,False,False,False,False,False,False,19,1,12.0,6.0,WMO_63|PRECIP,True,0.4375,0.6842105263157895,False,False
2017_POST_19_JAX_PIT_20180114,2017,19,POST,,5.1,0.0,6.2,0.8125,0.6470588235294118,True,False,False,False,False,False,False,False,False,19,1,13.0,6.0,WMO_3,True,0.6842105263157895,0.1875,False,False
2017_POST_19_NO_MIN_20180114,2017,19,POST,,,,,0.8125,0.7058823529411765,True,False,True,False,False,False,False,False,False,19,1,13.0,6.0,,False,0.5,0.4375,False,False
2017_POST_19_TEN_NE_20180113,2017,19,POST,,47.6,1.713,24.3,0.8125,0.5882352941176471,True,False,False,False,False,False,False,False,False,19,1,12.0,6.0,WMO_65|PRECIP|WINDY,True,0.8947368421052632,0.5625,False,False
2017_CON_20_JAX_NE_20180121,2017,20,CON,,38.3,0.0,9.9,0.8235294117647058,0.6666666666666666,True,False,False,False,False,False,False,False,False,20,1,7.0,6.0,WMO_3,False,0.8947368421052632,0.1875,False,False
2017_CON_20_MIN_PHI_20180121,2017,20,CON,,38.7,0.0,6.9,0.8235294117647058,0.8235294117647058,True,False,False,False,False,False,False,False,False,20,1,7.0,6.0,WMO_3,False,0.4375,0.5,False,False
2017_POST_21_PHI_NE_20180204,2017,21,POST,,,,,0.8333333333333334,0.8333333333333334,True,False,True,False,False,False,False,False,False,21,2,13.0,13.0,,False,0.8947368421052632,0.4375,False,False
2018_REG_01_ATL_PHI_20180906,2018,1,REG,69696.0,82.4,0.059,7.6,,,False,False,False,False,False,False,False,False,False,1,9,213.0,235.0,WMO_53|PRECIP,False,0.8421052631578947,0.6111111111111112,False,False
2018_REG_01_BUF_BAL_20180909,2018,1,REG,70591.0,61.9,1.661,19.2,,,True,False,False,False,False,False,False,False,False,1,9,251.0,244.0,WMO_63|PRECIP,True,0.5625,0.5294117647058824,False,False
2018_REG_01_CHI_GB_20180909,2018,1,REG,78282.0,59.0,0.0,10.6,,,True,False,False,False,False,False,False,False,False,1,9,251.0,251.0,WMO_3,False,0.4375,0.3125,False,False
2018_REG_01_CIN_IND_20180909,2018,1,REG,58699.0,,,,,,True,False,True,False,False,False,False,False,False,1,9,251.0,251.0,,False,0.25,0.4375,False,False
2018_REG_01_DAL_CAR_20180909,2018,1,REG,74532.0,79.7,0.256,8.2,,,True,False,False,False,False,False,False,False,False,1,9,244.0,251.0,WMO_63|PRECIP,False,0.6470588235294118,0.5625,False,False
2018_REG_01_HOU_NE_20180909,2018,1,REG,65878.0,58.8,0.004,10.8,,,True,False,False,False,False,False,False,False,False,1,9,216.0,251.0,WMO_51|PRECIP,False,0.7894736842105263,0.25,False,False
2018_REG_01_JAX_NYG_20180909,2018,1,REG,77992.0,59.8,0.496,11.2,,,True,False,False,False,False,False,False,False,False,1,9,251.0,230.0,WMO_55|PRECIP,False,0.1875,0.631578947368421,False,False
2018_REG_01_KC_LAC_20180909,2018,1,REG,25351.0,72.9,0.0,11.0,,,True,False,False,False,False,False,False,False,False,1,9,251.0,245.0,WMO_3,False,0.5625,0.5882352941176471,False,False
2018_REG_01_LAR_LV_20180910,2018,1,REG,53857.0,62.9,0.0,7.4,,,False,False,False,False,False,False,False,False,False,1,9,252.0,246.0,WMO_3,False,0.375,0.6470588235294118,False,False
2018_REG_01_NYJ_DET_20180910,2018,1,REG,61352.0,,,,,,False,False,True,False,False,False,False,False,False,1,9,252.0,252.0,,False,0.5625,0.3125,False,False
2018_REG_01_PIT_CLE_20180909,2018,1,REG,67431.0,59.6,0.744,17.6,,,True,False,False,False,False,False,False,False,False,1,9,251.0,237.0,WMO_63|PRECIP,True,0.0,0.7647058823529411,False,False
2018_REG_01_SEA_DEN_20180909,2018,1,REG,76761.0,69.3,0.0,14.9,,,True,False,False,False,False,False,False,False,False,1,9,251.0,251.0,WMO_3,False,0.3125,0.5625,False,False
2018_REG_01_SF_MIN_20180909,2018,1,REG,66673.0,,,,,,True,False,True,False,False,False,False,False,False,1,9,230.0,251.0,,False,0.7777777777777778,0.375,False,False
2018_REG_01_TB_NO_20180909,2018,1,REG,73038.0,,,,,,True,False,True,False,False,False,False,False,False,1,9,237.0,251.0,,False,0.6666666666666666,0.3125,False,False
2018_REG_01_TEN_MIA_20180909,2018,1,REG,65184.0,77.6,0.48,9.9,,,True,False,False,False,False,False,False,False,False,1,9,251.0,238.0,WMO_63|PRECIP,False,0.375,0.5555555555555556,False,False
2018_REG_01_WSH_ARI_20180909,2018,1,REG,61613.0,,,,,,True,False,True,False,False,False,False,False,False,1,9,251.0,251.0,,False,0.5,0.4375,False,False
2018_REG_02_ARI_LAR_20180916,2018,2,REG,66515.0,70.4,0.0,13.4,1.0,0.0,True,False,False,False,False,False,False,False,False,2,9,5.0,6.0,WMO_0,False,0.6470588235294118,0.5,False,False
2018_REG_02_BAL_CIN_20180913,2018,2,REG,50018.0,71.7,0.0,5.0,1.0,1.0,False,False,False,False,False,False,False,False,False,2,9,3.0,3.0,WMO_3,False,0.4375,0.5625,False,False
2018_REG_02_CAR_ATL_20180916,2018,2,REG,72528.0,,,,0.0,1.0,True,False,True,False,False,False,False,False,False,2,9,9.0,6.0,,False,0.6111111111111112,0.6470588235294118,False,False
2018_REG_02_CLE_NO_20180916,2018,2,REG,73086.0,,,,0.0,0.5,True,False,True,False,False,False,False,False,False,2,9,6.0,6.0,,False,0.6666666666666666,0.0,False,False
2018_REG_02_DET_SF_20180916,2018,2,REG,70164.0,62.4,0.0,14.2,0.0,0.0,True,False,False,False,False,False,False,False,False,2,9,6.0,5.0,WMO_3,False,0.375,0.5625,False,False
2018_REG_02_HOU_TEN_20180916,2018,2,REG,62372.0,77.3,0.0,11.9,0.0,0.0,True,False,False,False,False,False,False,False,False,2,9,6.0,6.0,WMO_3,False,0.5555555555555556,0.25,False,False
2018_REG_02_IND_WSH_20180916,2018,2,REG,57013.0,71.9,0.051,9.5,1.0,0.0,True,False,False,False,False,False,False,False,False,2,9,6.0,6.0,WMO_53|PRECIP,False,0.4375,0.25,False,False
2018_REG_02_KC_PIT_20180916,2018,2,REG,63956.0,72.0,0.0,9.7,0.5,1.0,True,False,False,False,False,False,False,False,False,2,9,6.0,6.0,WMO_3,False,0.7647058823529411,0.5882352941176471,False,False
2018_REG_02_LAC_BUF_20180916,2018,2,REG,69187.0,74.7,0.004,5.5,0.0,0.0,True,False,False,False,False,False,False,False,False,2,9,6.0,6.0,WMO_51|PRECIP,False,0.5294117647058824,0.5625,False,False
2018_REG_02_LV_DEN_20180916,2018,2,REG,76696.0,75.8,0.0,11.8,1.0,0.0,True,False,False,False,False,False,False,False,False,2,9,6.0,5.0,WMO_3,False,0.3125,0.375,False,False
2018_REG_02_MIA_NYJ_20180916,2018,2,REG,77982.0,71.0,0.0,8.8,1.0,1.0,True,False,False,False,False,False,False,False,False,2,9,5.0,6.0,WMO_3,False,0.3125,0.375,False,False
2018_REG_02_MIN_GB_20180916,2018,2,REG,78461.0,71.9,0.012,9.2,1.0,1.0,True,False,False,False,False,False,False,False,False,2,9,6.0,6.0,WMO_51|PRECIP,False,0.4375,0.7777777777777778,False,False
2018_REG_02_NE_JAX_20180916,2018,2,REG,68527.0,83.8,0.012,12.1,1.0,1.0,True,False,False,False,False,False,False,False,False,2,9,6.0,6.0,WMO_51|PRECIP,False,0.631578947368421,0.7894736842105263,False,False
2018_REG_02_NYG_DAL_20180916,2018,2,REG,90512.0,,,,0.0,0.0,True,False,True,False,False,False,False,False,False,2,9,6.0,6.0,,False,0.5625,0.1875,False,False
2018_REG_02_PHI_TB_20180916,2018,2,REG,56552.0,83.1,0.047,8.9,1.0,1.0,True,False,False,False,False,False,False,False,False,2,9,6.0,9.0,WMO_51|PRECIP,False,0.3125,0.8421052631578947,False,False
2018_REG_02_SEA_CHI_20180917,2018,2,REG,57960.0,76.4,0.004,10.9,0.0,0.0,False,False,False,False,False,False,False,False,False,2,9,7.0,7.0,WMO_51|PRECIP,False,0.3125,0.5625,False,False
2018_REG_03_BUF_MIN_20180923,2018,3,REG,66800.0,,,,0.75,0.0,True,False,True,False,False,False,False,False,False,3,9,6.0,6.0,,False,0.7777777777777778,0.5294117647058824,False,False
2018_REG_03_CHI_ARI_20180923,2018,3,REG,62163.0,,,,0.0,0.5,True,False,True,False,False,False,False,False,False,3,9,6.0,5.0,,False,0.5,0.3125,False,False
2018_REG_03_CIN_CAR_20180923,2018,3,REG,72161.0,74.7,0.035,6.5,0.5,1.0,True,False,False,False,False,False,False,False,False,3,9,6.0,9.0,WMO_51|PRECIP,False,0.6470588235294118,0.4375,False,False
2018_REG_03_DAL_SEA_20180923,2018,3,REG,69047.0,57.1,0.0,17.4,0.0,0.5,True,False,False,False,False,False,False,False,False,3,9,5.0,6.0,WMO_2,False,0.5625,0.5625,False,False
2018_REG_03_DEN_BAL_20180923,2018,3,REG,70156.0,62.0,1.106,8.3,0.5,1.0,True,False,False,False,False,False,False,False,False,3,9,9.0,6.0,WMO_63|PRECIP,True,0.5625,0.3125,False,False
2018_REG_03_GB_WSH_20180923,2018,3,REG,59827.0,62.3,1.197,8.6,0.5,0.75,True,False,False,False,False,False,False,False,False,3,9,6.0,6.0,WMO_63|PRECIP,True,0.4375,0.4375,False,False
2018_REG_03_IND_PHI_20180923,2018,3,REG,69696.0,61.6,0.291,7.2,0.5,0.5,True,False,False,False,False,False,False,False,False,3,9,6.0,6.0,WMO_61|PRECIP,False,0.8421052631578947,0.25,False,False
2018_REG_03_LAC_LAR_20180923,2018,3,REG,68947.0,69.9,0.0,15.8,1.0,0.5,True,False,False,False,False,False,False,False,False,3,9,6.0,6.0,WMO_1,False,0.6470588235294118,0.5625,False,False
2018_REG_03_LV_MIA_20180923,2018,3,REG,65667.0,80.5,0.126,9.2,1.0,0.0,True,False,False,False,False,False,False,False,False,3,9,6.0,6.0,WMO_61|PRECIP,False,0.375,0.375,False,False
2018_REG_03_NE_DET_20180923,2018,3,REG,61769.0,,,,0.0,0.5,True,False,True,False,False,False,False,False,False,3,9,6.0,6.0,,False,0.5625,0.7894736842105263,False,False
2018_REG_03_NO_ATL_20180923,2018,3,REG,74457.0,,,,0.5,0.5,True,False,True,False,False,False,False,False,False,3,9,6.0,6.0,,False,0.6111111111111112,0.6666666666666666,False,False
2018_REG_03_NYG_HOU_20180923,2018,3,REG,71838.0,,,,0.0,0.0,True,False,True,False,False,False,False,False,False,3,9,6.0,6.0,,False,0.25,0.1875,False,False
2018_REG_03_NYJ_CLE_20180920,2018,3,REG,67431.0,69.6,0.043,9.7,0.25,0.5,False,False,False,False,False,False,False,False,False,3,9,3.0,3.0,WMO_53|PRECIP,False,0.0,0.3125,False,False
2018_REG_03_PIT_TB_20180924,2018,3,REG,62571.0,80.4,0.126,7.8,1.0,0.25,False,False,False,False,False,False,False,False,False,3,9,7.0,7.0,WMO_61|PRECIP,False,0.3125,0.7647058823529411,False,False
2018_REG_03_SF_KC_20180923,2018,3,REG,76023.0,64.8,0.0,6.1,1.0,0.5,True,False,False,False,False,False,False,False,False,3,9,6.0,6.0,WMO_0,False,0.5882352941176471,0.375,False,False
2018_REG_03_TEN_JAX_20180923,2018,3,REG,64015.0,80.0,0.051,11.1,1.0,0.5,True,False,False,False,False,False,False,False,False,3,9,6.0,6.0,WMO_51|PRECIP,False,0.631578947368421,0.5555555555555556,False,False
2018_REG_04_BAL_PIT_20180930,2018,4,REG,62030.0,59.7,0.0,6.3,0.5,0.6666666666666666,True,False,False,False,False,False,False,False,False,4,9,5.0,6.0,WMO_2,False,0.7647058823529411,0.5625,False,False
2018_REG_04_BUF_GB_20180930,2018,4,REG,78312.0,47.3,0.012,5.1,0.5,0.3333333333333333,True,False,False,False,False,False,False,False,False,4,9,6.0,6.0,WMO_51|PRECIP,False,0.4375,0.5294117647058824,False,False
2018_REG_04_CIN_ATL_20180930,2018,4,REG,71985.0,,,,0.3333333333333333,0.6666666666666666,True,False,True,False,False,False,False,False,False,4,9,6.0,6.0,,False,0.6111111111111112,0.4375,False,False
2018_REG_04_CLE_LV_20180930,2018,4,REG,53387.0,64.0,0.0,11.4,0.0,0.5,True,False,False,False,False,False,False,False,False,4,9,6.0,9.0,WMO_3,False,0.375,0.0,False,False
2018_REG_04_DET_DAL_20180930,2018,4,REG,90155.0,,,,0.3333333333333333,0.3333333333333333,True,False,True,False,False,False,False,False,False,4,9,6.0,6.0,,False,0.5625,0.5625,False,False
2018_REG_04_HOU_IND_20180930,2018,4,REG,57716.0,,,,0.3333333333333333,0.0,True,False,True,False,False,False,False,False,False,4,9,6.0,6.0,,False,0.25,0.25,False,False
2018_REG_04_KC_DEN_20181001,2018,4,REG,76656.0,50.1,0.0,8.4,0.6666666666666666,1.0,False,False,False,False,False,False,False,False,False,4,10,7.0,7.0,WMO_3,False,0.3125,0.5882352941176471,False,False
2018_REG_04_MIA_NE_20180930,2018,4,REG,65878.0,57.3,0.0,7.1,0.3333333333333333,1.0,True,False,False,False,False,False,False,False,False,4,9,6.0,6.0,WMO_3,False,0.7894736842105263,0.375,False,False
2018_REG_04_MIN_LAR_20180927,2018,4,REG,72027.0,70.0,0.0,12.1,1.0,0.5,False,False,False,False,False,False,False,False,False,4,9,3.0,3.0,WMO_3,False,0.6470588235294118,0.7777777777777778,False,False
2018_REG_04_NO_NYG_20180930,2018,4,REG,78213.0,60.9,0.0,8.4,0.3333333333333333,0.6666666666666666,True,False,False,False,False,False,False,False,False,4,9,6.0,6.0,WMO_3,False,0.1875,0.6666666666666666,False,False
2018_REG_04_NYJ_JAX_20180930,2018,4,REG,65353.0,79.2,0.315,11.3,0.6666666666666666,0.3333333333333333,True,False,False,False,False,False,False,False,False,4,9,6.0,9.0,WMO_61|PRECIP,False,0.631578947368421,0.3125,False,False
2018_REG_04_PHI_TEN_20180930,2018,4,REG,69013.0,68.9,0.0,5.4,0.6666666666666666,0.6666666666666666,True,False,False,False,False,False,False,False,False,4,9,6.0,6.0,WMO_3,False,0.5555555555555556,0.8421052631578947,False,False
2018_REG_04_SEA_ARI_20180930,2018,4,REG,61845.0,,,,0.0,0.3333333333333333,True,False,True,False,False,False,False,False,False,4,9,6.0,6.0,,False,0.5,0.5625,False,False
2018_REG_04_SF_LAC_20180930,2018,4,REG,25397.0,67.9,0.0,11.6,0.3333333333333333,0.3333333333333333,True,False,False,False,False,False,False,False,False,4,9,6.0,6.0,WMO_3,False,0.5625,0.375,False,False
