game_id,season,game_type,week,gameday,weekday,gametime,away_team,home_team,away_score,home_score,location,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,stadium_id,stadium,attendance,game_stadium
2021_07_CIN_BAL,2021,REG,7,2021-10-24,Sunday,13:00,CIN,BAL,41,17,Home,-24,58,False,2021102400,58598,10160000-0585-984d-c473-30363d539d63,202110240rav,19703.0,401326424,5694.0,7,7,236.0,-272.0,6.5,-109.0,-101.0,45.5,-102.0,-109.0,True,outdoors,grass,61.0,6.0,BAL00,M&T Bank Stadium,,M&T Bank Stadium
2021_07_DET_LA,2021,REG,7,2021-10-24,Sunday,16:05,DET,LA,19,28,Home,9,47,False,2021102406,58604,10160000-0586-04bb-6de5-531e31c5e9f0,202110240ram,19710.0,401326430,5697.0,7,7,860.0,-1256.0,17.0,-116.0,105.0,51.0,-110.0,-101.0,False,dome,matrixturf,,,LAX01,SoFi Stadium,,SoFi Stadium
2021_07_HOU_ARI,2021,REG,7,2021-10-24,Sunday,16:25,HOU,ARI,5,31,Home,26,36,False,2021102408,58606,10160000-0586-0692-769b-7837635ed359,202110240crd,19711.0,401326432,5698.0,7,7,1119.0,-1766.0,20.5,-111.0,100.0,47.0,101.0,-112.0,False,closed,grass,,,PHO00,State Farm Stadium,,State Farm Stadium
2021_07_IND_SF,2021,REG,7,2021-10-24,Sunday,20:20,IND,SF,30,18,Home,-12,48,False,2021102410,58608,10160000-0586-085b-44b3-5bc73b9079cb,202110240sfo,19713.0,401326434,5699.0,7,14,152.0,-169.0,3.5,-117.0,106.0,41.5,-102.0,-110.0,False,outdoors,grass,64.0,16.0,SFO01,Levi's Stadium,,Levi's Stadium
2021_07_KC_TEN,2021,REG,7,2021-10-24,Sunday,13:00,KC,TEN,3,27,Home,24,30,False,2021102405,58603,10160000-0586-03f0-dadc-5f293b9d5cc3,202110240oti,19708.0,401326429,5690.0,7,6,-209.0,185.0,-4.0,-110.0,-100.0,57.5,-111.0,-101.0,False,outdoors,grass,74.0,14.0,NAS00,Nissan Stadium,,Nissan Stadium
2021_07_NYJ_NE,2021,REG,7,2021-10-24,Sunday,13:00,NYJ,NE,13,54,Home,41,67,False,2021102403,58601,10160000-0586-01f2-8647-83d1b243d388,202110240nwe,19706.0,401326427,5692.0,14,7,261.0,-303.0,7.0,-108.0,-102.0,43.0,-112.0,100.0,True,outdoors,fieldturf,52.0,0.0,BOS00,Gillette Stadium,,Gillette Stadium
2021_07_PHI_LV,2021,REG,7,2021-10-24,Sunday,16:05,PHI,LV,22,33,Home,11,55,False,2021102407,58605,10160000-0586-05bf-6d9a-b4b38499b047,202110240rai,19709.0,401326431,5695.0,10,7,-102.0,-108.0,1.0,-109.0,-101.0,48.0,-106.0,-105.0,False,dome,grass,,,VEG00,Allegiant Stadium,,Allegiant Stadium
2021_07_WAS_GB,2021,REG,7,2021-10-24,Sunday,13:00,WAS,GB,10,24,Home,14,34,False,2021102401,58599,10160000-0585-9945-f1ca-ec647642cb64,202110240gnb,19704.0,401326425,5691.0,7,7,331.0,-397.0,8.5,-105.0,-105.0,48.0,-117.0,105.0,False,outdoors,grass,49.0,11.0,GNB00,Lambeau Field,,Lambeau Field
2021_07_NO_SEA,2021,REG,7,2021-10-25,Monday,20:15,NO,SEA,13,10,Home,-3,23,False,2021102500,58609,10160000-0586-0969-ae78-6a31c74e0e7a,202110250sea,19714.0,401326435,5700.0,15,8,-237.0,208.0,-6.0,-104.0,-106.0,42.0,-102.0,-109.0,False,outdoors,fieldturf,54.0,16.0,SEA00,Lumen Field,,Lumen Field
2021_08_GB_ARI,2021,REG,8,2021-10-28,Thursday,20:20,GB,ARI,24,21,Home,-3,45,False,2021102800,58610,10160000-0586-1014-49be-9e3476a37650,202110280crd,19715.0,401326436,5701.0,4,4,242.0,-279.0,6.5,-104.0,-106.0,51.0,-105.0,-106.0,False,open,grass,,,PHO00,State Farm Stadium,,State Farm Stadium
2021_08_CAR_ATL,2021,REG,8,2021-10-31,Sunday,13:00,CAR,ATL,19,13,Home,-6,32,False,2021103100,58611,10160000-0586-1198-2eae-cbb06a08f7e4,202110310atl,19716.0,401326437,5703.0,7,7,117.0,-129.0,2.5,-109.0,-101.0,47.0,-111.0,100.0,True,open,fieldturf,,,ATL97,Mercedes-Benz Stadium,,Mercedes-Benz Stadium
2021_08_CIN_NYJ,2021,REG,8,2021-10-31,Sunday,13:00,CIN,NYJ,31,34,Home,3,65,False,2021103107,58618,10160000-0586-18f2-2465-f6877cedb800,202110310nyj,19722.0,401326444,5707.0,7,7,-510.0,411.0,-11.5,-105.0,-105.0,43.5,-109.0,-102.0,False,outdoors,fieldturf,63.0,11.0,NYC01,MetLife Stadium,,MetLife Stadium
2021_08_DAL_MIN,2021,REG,8,2021-10-31,Sunday,20:20,DAL,MIN,20,16,Home,-4,36,False,2021103112,58623,10160000-0586-2320-e3bb-ca002ba299dd,202110310min,19728.0,401326449,5714.0,14,14,193.0,-219.0,4.5,-109.0,-101.0,49.5,-110.0,-101.0,False,dome,sportturf,,,MIN01,U.S. Bank Stadium,,U.S. Bank Stadium
2021_08_JAX_SEA,2021,REG,8,2021-10-31,Sunday,16:05,JAX,SEA,7,31,Home,24,38,False,2021103109,58620,10160000-0586-20c3-f5e9-47fb8cba284d,202110310sea,19725.0,401326446,5710.0,14,6,171.0,-192.0,4.0,-105.0,-105.0,44.0,-101.0,-111.0,False,outdoors,fieldturf,54.0,8.0,SEA00,Lumen Field,,Lumen Field
2021_08_LA_HOU,2021,REG,8,2021-10-31,Sunday,13:00,LA,HOU,38,22,Home,-16,60,False,2021103105,58616,10160000-0586-168d-80ec-0bbbdafe2d9b,202110310htx,19721.0,401326442,5705.0,7,7,-1010.0,724.0,-17.0,107.0,-118.0,47.0,-108.0,-103.0,False,closed,astroturf,,,HOU00,NRG Stadium,,NRG Stadium
2021_08_MIA_BUF,2021,REG,8,2021-10-31,Sunday,13:00,MIA,BUF,11,26,Home,15,37,False,2021103101,58612,10160000-0586-126b-df63-e93e28f7fc28,202110310buf,19717.0,401326438,5708.0,7,13,709.0,-983.0,15.0,-108.0,-102.0,48.5,-103.0,-108.0,True,outdoors,a_turf,54.0,9.0,BUF00,New Era Field,,New Era Field
2021_08_NE_LAC,2021,REG,8,2021-10-31,Sunday,16:05,NE,LAC,27,24,Home,-3,51,False,2021103108,58619,10160000-0586-192a-816e-f136184e5caa,202110310sdg,19724.0,401326445,5711.0,7,14,163.0,-183.0,3.5,-101.0,-109.0,50.5,-106.0,-105.0,False,dome,matrixturf,,,LAX01,SoFi Stadium,,SoFi Stadium
2021_08_PHI_DET,2021,REG,8,2021-10-31,Sunday,13:00,PHI,DET,44,6,Home,-38,50,False,2021103104,58615,10160000-0586-156a-46a9-a2c42dfd5cc3,202110310det,19720.0,401326441,5702.0,7,7,-168.0,151.0,-3.0,-116.0,105.0,48.5,-110.0,-101.0,False,dome,fieldturf,,,DET00,Ford Field,,Ford Field
2021_08_PIT_CLE,2021,REG,8,2021-10-31,Sunday,13:00,PIT,CLE,15,10,Home,-5,25,False,2021103103,58614,10160000-0586-143c-2c3f-7983dc713148,202110310cle,19719.0,401326440,5706.0,14,10,196.0,-222.0,5.5,-108.0,-102.0,43.0,-105.0,-106.0,True,outdoors,grass,57.0,13.0,CLE00,FirstEnergy Stadium,,FirstEnergy Stadium
2021_08_SF_CHI,2021,REG,8,2021-10-31,Sunday,13:00,SF,CHI,33,22,Home,-11,55,False,2021103102,58613,10160000-0586-1317-2bd2-dc5ec65ec74a,202110310chi,19718.0,401326439,5704.0,7,7,-210.0,186.0,-4.5,-103.0,-107.0,40.0,102.0,-114.0,False,outdoors,grass,53.0,12.0,CHI98,Soldier Field,,Soldier Field
2021_08_TB_NO,2021,REG,8,2021-10-31,Sunday,16:25,TB,NO,27,36,Home,9,63,False,2021103111,58622,10160000-0586-2232-ad98-be22e2b9e559,202110310nor,19727.0,401326448,5712.0,7,6,-188.0,168.0,-4.0,-101.0,-109.0,48.5,-109.0,-102.0,True,dome,sportturf,,,NOR00,Mercedes-Benz Superdome,,Mercedes-Benz Superdome
2021_08_TEN_IND,2021,REG,8,2021-10-31,Sunday,13:00,TEN,IND,34,31,Home,-3,65,True,2021103106,58617,10160000-0586-17ba-050c-83c692d4c53a,202110310clt,19723.0,401326443,5709.0,7,7,144.0,-160.0,3.0,-102.0,-108.0,51.0,-112.0,101.0,True,open,fieldturf,,,IND00,Lucas Oil Stadium,,Lucas Oil Stadium
2021_08_WAS_DEN,2021,REG,8,2021-10-31,Sunday,16:25,WAS,DEN,10,17,Home,7,27,False,2021103110,58621,10160000-0586-211f-5863-170a4c769585,202110310den,19726.0,401326447,5713.0,7,10,170.0,-191.0,4.0,-108.0,-102.0,45.0,-116.0,104.0,False,outdoors,grass,41.0,4.0,DEN00,Empower Field at Mile High,,Empower Field at Mile High
2021_08_NYG_KC,2021,REG,8,2021-11-01,Monday,20:15,NYG,KC,17,20,Home,3,37,False,2021110100,58624,10160000-0586-246f-2d86-fc18881f0a73,202111010kan,19729.0,401326450,5715.0,8,8,425.0,-530.0,10.5,-107.0,-103.0,53.0,-101.0,-110.0,False,outdoors,grass,39.0,4.0,KAN00,GEHA Field at Arrowhead Stadium,,GEHA Field at Arrowhead Stadium
2021_09_NYJ_IND,2021,REG,9,2021-11-04,Thursday,20:20,NYJ,IND,30,45,Home,15,75,False,2021110400,58625,10160000-0586-25d1-9337-25821ada89de,202111040clt,19730.0,401326451,5716.0,4,4,410.0,-509.0,10.5,-108.0,-102.0,46.0,-111.0,-101.0,False,closed,fieldturf,,,IND00,Lucas Oil Stadium,,Lucas Oil Stadium
2021_09_ARI_SF,2021,REG,9,2021-11-07,Sunday,16:25,ARI,SF,31,17,Home,-14,48,False,2021110710,58636,10160000-0586-3612-1a90-45db9784b8ab,202111070sfo,19741.0,401326462,5726.0,10,7,207.0,-235.0,5.5,-105.0,-105.0,44.5,-109.0,-102.0,True,outdoors,grass,57.0,8.0,SFO01,Levi's Stadium,,Levi's Stadium
2021_09_ATL_NO,2021,REG,9,2021-11-07,Sunday,13:00,ATL,NO,27,25,Home,-2,52,False,2021110706,58632,10160000-0586-3236-e5c0-11e0241636f0,202111070nor,19737.0,401326458,5719.0,7,7,240.0,-277.0,7.0,-117.0,106.0,43.0,-101.0,-110.0,True,dome,sportturf,,,NOR00,Mercedes-Benz Superdome,,Mercedes-Benz Superdome
2021_09_BUF_JAX,2021,REG,9,2021-11-07,Sunday,13:00,BUF,JAX,6,9,Home,3,15,False,2021110704,58630,10160000-0586-30ad-ec8d-8a5d9f923f00,202111070jax,19735.0,401326456,5722.0,7,7,-1101.0,776.0,-14.5,-120.0,109.0,48.0,-103.0,-108.0,False,outdoors,grass,59.0,16.0,JAX00,TIAA Bank Stadium,,TIAA Bank Stadium
2021_09_CLE_CIN,2021,REG,9,2021-11-07,Sunday,13:00,CLE,CIN,41,16,Home,-25,57,False,2021110702,58628,10160000-0586-28cc-8c76-2948ce313801,202111070cin,19733.0,401326454,5720.0,7,7,117.0,-129.0,2.5,-105.0,-105.0,47.5,-106.0,-105.0,True,outdoors,fieldturf,56.0,0.0,CIN00,Paul Brown Stadium,,Paul Brown Stadium
2021_09_DEN_DAL,2021,REG,9,2021-11-07,Sunday,13:00,DEN,DAL,30,16,Home,-14,46,False,2021110703,58629,10160000-0586-2983-02e8-f15404122881,202111070dal,19734.0,401326455,5721.0,7,7,378.0,-462.0,10.5,-107.0,-103.0,50.0,-103.0,-108.0,False,closed,matrixturf,,,DAL00,AT&T Stadium,,AT&T Stadium
2021_09_GB_KC,2021,REG,9,2021-11-07,Sunday,16:25,GB,KC,7,13,Home,6,20,False,2021110709,58635,10160000-0586-3533-e98a-3b2504389274,202111070kan,19740.0,401326461,5727.0,10,6,275.0,-322.0,7.0,-107.0,-104.0,48.0,-102.0,-109.0,False,outdoors,grass,51.0,12.0,KAN00,GEHA Field at Arrowhead Stadium,,GEHA Field at Arrowhead Stadium
2021_09_HOU_MIA,2021,REG,9,2021-11-07,Sunday,13:00,HOU,MIA,9,17,Home,8,26,False,2021110705,58631,10160000-0586-31c9-618e-bfc8cff2be31,202111070mia,19736.0,401326457,5723.0,7,7,166.0,-185.0,4.0,-112.0,101.0,45.0,-109.0,-102.0,False,outdoors,grass,72.0,19.0,MIA00,Hard Rock Stadium,,Hard Rock Stadium
2021_09_LAC_PHI,2021,REG,9,2021-11-07,Sunday,16:05,LAC,PHI,27,24,Home,-3,51,False,2021110708,58634,10160000-0586-349c-8704-efc78e75a1c5,202111070phi,19739.0,401326460,5725.0,7,7,-106.0,-104.0,-1.0,-101.0,-110.0,49.5,-105.0,-106.0,False,outdoors,grass,54.0,11.0,PHI00,Lincoln Financial Field,,Lincoln Financial Field
2021_09_LV_NYG,2021,REG,9,2021-11-07,Sunday,13:00,LV,NYG,16,23,Home,7,39,False,2021110707,58633,10160000-0586-334f-a859-0a1e5b229c95,202111070nyg,19738.0,401326459,5718.0,14,6,-152.0,137.0,-3.0,-102.0,-108.0,47.0,-108.0,-103.0,False,outdoors,fieldturf,54.0,4.0,NYC01,MetLife Stadium,,MetLife Stadium
2021_09_MIN_BAL,2021,REG,9,2021-11-07,Sunday,13:00,MIN,BAL,31,34,Home,3,65,True,2021110700,58626,10160000-0586-263a-6126-2df0136ce50f,202111070rav,19731.0,401326452,5724.0,7,14,262.0,-305.0,7.5,-117.0,106.0,51.0,-109.0,-102.0,False,outdoors,grass,56.0,8.0,BAL00,M&T Bank Stadium,,M&T Bank Stadium
2021_09_NE_CAR,2021,REG,9,2021-11-07,Sunday,13:00,NE,CAR,24,6,Home,-18,30,False,2021110701,58627,10160000-0586-2710-526b-8322946486dc,202111070car,19732.0,401326453,5717.0,7,7,-176.0,157.0,-3.5,-101.0,-109.0,41.5,100.0,-111.0,False,outdoors,grass,61.0,16.0,CAR00,Bank of America Stadium,,Bank of America Stadium
2021_09_TEN_LA,2021,REG,9,2021-11-07,Sunday,20:20,TEN,LA,28,16,Home,-12,44,False,2021110711,58637,10160000-0586-37fa-fc75-f38fc8292eaa,202111070ram,19742.0,401326463,5728.0,7,7,296.0,-350.0,7.0,103.0,-114.0,53.5,-111.0,-100.0,False,dome,matrixturf,,,LAX01,SoFi Stadium,,SoFi Stadium
2021_09_CHI_PIT,2021,REG,9,2021-11-08,Monday,20:15,CHI,PIT,27,29,Home,2,56,False,2021110800,58638,10160000-0586-3849-69aa-da11e4b10a8f,202111080pit,19743.0,401326464,5729.0,8,8,263.0,-306.0,7.0,-109.0,-101.0,40.0,-103.0,-108.0,False,outdoors,grass,55.0,7.0,PIT00,Heinz Field,,Heinz Field
2021_10_BAL_MIA,2021,REG,10,2021-11-11,Thursday,20:20,BAL,MIA,10,22,Home,12,32,False,2021111100,58639,10160000-0586-39a4-241f-6d7470285c47,202111110mia,19744.0,401326465,5730.0,4,4,-390.0,326.0,-8.5,-106.0,-104.0,46.5,-106.0,-105.0,False,outdoors,grass,77.0,4.0,MIA00,Hard Rock Stadium,,Hard Rock Stadium
2021_10_ATL_DAL,2021,REG,10,2021-11-14,Sunday,13:00,ATL,DAL,3,43,Home,40,46,False,2021111400,58640,10160000-0586-4081-1e73-e81083e4af9e,202111140dal,19746.0,401326466,5733.0,7,7,328.0,-392.0,8.0,-105.0,-105.0,55.0,-108.0,-103.0,False,closed,matrixturf,,,DAL00,AT&T Stadium,,AT&T Stadium
2021_10_BUF_NYJ,2021,REG,10,2021-11-14,Sunday,13:00,BUF,NYJ,45,17,Home,-28,62,False,2021111403,58643,10160000-0586-43d2-395f-4bf27d1404ee,202111140nyj,19749.0,401326469,5736.0,7,10,-685.0,527.0,-13.0,101.0,-111.0,47.0,104.0,-116.0,True,outdoors,fieldturf,47.0,4.0,NYC01,MetLife Stadium,,MetLife Stadium
2021_10_CAR_ARI,2021,REG,10,2021-11-14,Sunday,16:05,CAR,ARI,34,10,Home,-24,44,False,2021111407,58647,10160000-0586-4798-b973-d510130fe432,202111140crd,19752.0,401326473,5738.0,7,7,280.0,-329.0,7.0,-103.0,-107.0,42.0,-113.0,101.0,False,closed,grass,,,PHO00,State Farm Stadium,,State Farm Stadium
2021_10_CLE_NE,2021,REG,10,2021-11-14,Sunday,13:00,CLE,NE,7,45,Home,38,52,False,2021111402,58642,10160000-0586-4216-83b9-5ebda2ac2f30,202111140nwe,19748.0,401326468,5731.0,7,7,119.0,-132.0,2.5,-104.0,-106.0,45.5,-108.0,-103.0,False,outdoors,fieldturf,48.0,6.0,BOS00,Gillette Stadium,,Gillette Stadium
2021_10_DET_PIT,2021,REG,10,2021-11-14,Sunday,13:00,DET,PIT,16,16,Home,0,32,True,2021111404,58644,10160000-0586-4425-bb77-9ad5d2181523,202111140pit,19750.0,401326470,5737.0,14,6,303.0,-359.0,9.0,-121.0,110.0,43.0,-114.0,102.0,False,outdoors,grass,37.0,12.0,PIT00,Heinz Field,,Heinz Field
2021_10_JAX_IND,2021,REG,10,2021-11-14,Sunday,13:00,JAX,IND,17,23,Home,6,40,False,2021111401,58641,10160000-0586-41eb-d0af-fdecedbc0860,202111140clt,19747.0,401326467,5735.0,7,10,358.0,-434.0,10.5,-115.0,104.0,47.5,-108.0,-103.0,True,closed,fieldturf,,,IND00,Lucas Oil Stadium,,Lucas Oil Stadium
2021_10_KC_LV,2021,REG,10,2021-11-14,Sunday,20:20,KC,LV,41,14,Home,-27,55,False,2021111411,58651,10160000-0586-5180-6789-97efd11644c2,202111140rai,19807.0,401326477,5742.0,7,7,-147.0,133.0,-2.5,-123.0,111.0,53.5,-108.0,-103.0,True,dome,grass,,,VEG00,Allegiant Stadium,,Allegiant Stadium
2021_10_MIN_LAC,2021,REG,10,2021-11-14,Sunday,16:05,MIN,LAC,27,20,Home,-7,47,False,2021111408,58648,10160000-0586-4864-8173-1b0e28a7b11a,202111140sdg,19753.0,401326474,5739.0,7,7,160.0,-179.0,3.0,111.0,-123.0,53.5,-104.0,-107.0,False,dome,matrixturf,,,LAX01,SoFi Stadium,,SoFi Stadium
2021_10_NO_TEN,2021,REG,10,2021-11-14,Sunday,13:00,NO,TEN,21,23,Home,2,44,False,2021111405,58645,10160000-0586-459d-5a14-86398c300fa2,202111140oti,19751.0,401326471,5734.0,7,7,133.0,-147.0,3.0,-114.0,103.0,44.0,-109.0,-102.0,False,outdoors,grass,53.0,12.0,NAS00,Nissan Stadium,,Nissan Stadium
2021_10_PHI_DEN,2021,REG,10,2021-11-14,Sunday,16:25,PHI,DEN,30,13,Home,-17,43,False,2021111409,58649,10160000-0586-49dc-905a-b3b21334e565,202111140den,19754.0,401326475,5740.0,7,7,101.0,-111.0,1.0,-108.0,-102.0,44.5,-103.0,-108.0,False,outdoors,grass,57.0,19.0,DEN00,Empower Field at Mile High,,Empower Field at Mile High
2021_10_SEA_GB,2021,REG,10,2021-11-14,Sunday,16:25,SEA,GB,0,17,Home,17,17,False,2021111410,58650,10160000-0586-50b4-b794-e7972c0d7575,202111140gnb,19755.0,401326476,5741.0,14,7,151.0,-168.0,3.0,104.0,-115.0,49.5,-117.0,105.0,False,outdoors,grass,35.0,11.0,GNB00,Lambeau Field,,Lambeau Field
2021_10_TB_WAS,2021,REG,10,2021-11-14,Sunday,13:00,TB,WAS,19,29,Home,10,48,False,2021111406,58646,10160000-0586-4622-f11e-15f7482640be,202111140was,19745.0,401326472,5732.0,14,14,-435.0,359.0,-10.0,106.0,-117.0,51.0,-109.0,-102.0,False,outdoors,grass,47.0,8.0,WAS00,FedExField,,FedExField
2021_10_LA_SF,2021,REG,10,2021-11-15,Monday,20:15,LA,SF,10,31,Home,21,41,False,2021111500,58652,10160000-0586-5217-2a0e-c090ab5807aa,202111150sfo,19756.0,401326478,5743.0,8,8,-177.0,158.0,-3.5,-100.0,-110.0,50.0,-110.0,-102.0,True,outdoors,grass,59.0,0.0,SFO01,Levi's Stadium,,Levi's Stadium
2021_11_NE_ATL,2021,REG,11,2021-11-18,Thursday,20:20,NE,ATL,25,0,Home,-25,25,False,2021111800,58653,10160000-0586-5342-6d41-c810cff5d936,202111180atl,19757.0,401326479,5744.0,4,4,-329.0,280.0,-7.0,-111.0,101.0,47.5,-108.0,-103.0,False,closed,fieldturf,,,ATL97,Mercedes-Benz Stadium,,Mercedes-Benz Stadium
2021_11_ARI_SEA,2021,REG,11,2021-11-21,Sunday,16:25,ARI,SEA,23,13,Home,-10,36,False,2021112111,58665,10160000-0586-658c-0c7e-b51de943dbe4,202111210sea,19769.0,401326491,5756.0,7,7,135.0,-150.0,2.5,111.0,-122.0,46.0,-113.0,101.0,True,outdoors,fieldturf,46.0,0.0,SEA00,Lumen Field,,Lumen Field
2021_11_BAL_CHI,2021,REG,11,2021-11-21,Sunday,13:00,BAL,CHI,16,13,Home,-3,29,False,2021112102,58656,10160000-0586-5686-c482-19c3aaa58c1a,202111210chi,19760.0,401326482,5752.0,10,13,-226.0,199.0,-5.0,-103.0,-107.0,43.0,-104.0,-107.0,False,outdoors,grass,46.0,9.0,CHI98,Soldier Field,,Soldier Field
2021_11_CIN_LV,2021,REG,11,2021-11-21,Sunday,16:05,CIN,LV,32,13,Home,-19,45,False,2021112109,58663,10160000-0586-6323-2b0e-26ce4dd928d5,202111210rai,19767.0,401326489,5754.0,14,7,-123.0,112.0,-1.0,-115.0,105.0,50.5,-110.0,-101.0,False,dome,grass,,,VEG00,Allegiant Stadium,,Allegiant Stadium
2021_11_DAL_KC,2021,REG,11,2021-11-21,Sunday,16:25,DAL,KC,9,19,Home,10,28,False,2021112110,58664,10160000-0586-6424-685a-6f568cd3007c,202111210kan,19768.0,401326490,5755.0,7,7,122.0,-134.0,2.5,-101.0,-110.0,56.0,-115.0,103.0,False,outdoors,grass,57.0,17.0,KAN00,GEHA Field at Arrowhead Stadium,,GEHA Field at Arrowhead Stadium
2021_11_DET_CLE,2021,REG,11,2021-11-21,Sunday,13:00,DET,CLE,10,13,Home,3,23,False,2021112103,58657,10160000-0586-5732-3027-2b4e927a93f6,202111210cle,19761.0,401326483,5750.0,7,7,465.0,-590.0,13.0,-106.0,-104.0,42.5,-103.0,-108.0,False,outdoors,grass,42.0,7.0,CLE00,FirstEnergy Stadium,,FirstEnergy Stadium
2021_11_GB_MIN,2021,REG,11,2021-11-21,Sunday,13:00,GB,MIN,31,34,Home,3,65,False,2021112105,58659,10160000-0586-5977-9800-c4015b26ad15,202111210min,19763.0,401326485,5748.0,7,7,-111.0,101.0,-1.0,-105.0,-105.0,48.0,-113.0,102.0,True,dome,sportturf,,,MIN01,U.S. Bank Stadium,,U.S. Bank Stadium
2021_11_HOU_TEN,2021,REG,11,2021-11-21,Sunday,13:00,HOU,TEN,22,13,Home,-9,35,False,2021112108,58662,10160000-0586-62fb-5c7d-eb1b756bbb1e,202111210oti,19766.0,401326488,5749.0,14,7,377.0,-462.0,10.5,-110.0,-100.0,44.5,-110.0,-101.0,True,outdoors,grass,59.0,8.0,NAS00,Nissan Stadium,,Nissan Stadium
2021_11_IND_BUF,2021,REG,11,2021-11-21,Sunday,13:00,IND,BUF,41,15,Home,-26,56,False,2021112100,58654,10160000-0586-54ab-3f0e-28e043a060df,202111210buf,19758.0,401326480,5746.0,7,7,274.0,-320.0,7.5,-116.0,105.0,49.5,-111.0,100.0,False,outdoors,a_turf,49.0,12.0,BUF00,New Era Field,,New Era Field
2021_11_MIA_NYJ,2021,REG,11,2021-11-21,Sunday,13:00,MIA,NYJ,24,17,Home,-7,41,False,2021112106,58660,10160000-0586-6026-c2c3-234d6201e014,202111210nyj,19764.0,401326486,5751.0,10,7,-181.0,162.0,-3.5,-103.0,-107.0,44.5,101.0,-112.0,True,outdoors,fieldturf,52.0,4.0,NYC01,MetLife Stadium,,MetLife Stadium
2021_11_NO_PHI,2021,REG,11,2021-11-21,Sunday,13:00,NO,PHI,29,40,Home,11,69,False,2021112107,58661,10160000-0586-6126-ef76-9dc348c0ac76,202111210phi,19765.0,401326487,5753.0,7,7,130.0,-144.0,2.5,106.0,-117.0,42.5,-111.0,-100.0,False,outdoors,grass,51.0,4.0,PHI00,Lincoln Financial Field,,Lincoln Financial Field
2021_11_PIT_LAC,2021,REG,11,2021-11-21,Sunday,20:20,PIT,LAC,37,41,Home,4,78,False,2021112112,58666,10160000-0586-6696-59c9-9cc0e0b5c8d1,202111210sdg,19770.0,401326492,5757.0,7,7,220.0,-251.0,5.5,103.0,-114.0,47.5,-105.0,-106.0,False,dome,matrixturf,,,LAX01,SoFi Stadium,,SoFi Stadium
2021_11_SF_JAX,2021,REG,11,2021-11-21,Sunday,13:00,SF,JAX,30,10,Home,-20,40,False,2021112104,58658,10160000-0586-5884-70ae-81f990dd7759,202111210jax,19762.0,401326484,5745.0,6,7,-281.0,243.0,-6.5,-106.0,-104.0,45.0,-103.0,-108.0,False,outdoors,grass,68.0,17.0,JAX00,TIAA Bank Stadium,,TIAA Bank Stadium
2021_11_WAS_CAR,2021,REG,11,2021-11-21,Sunday,13:00,WAS,CAR,27,21,Home,-6,48,False,2021112101,58655,10160000-0586-5543-e11e-6d1516a81464,202111210car,19759.0,401326481,5747.0,7,7,154.0,-172.0,3.5,-114.0,103.0,43.0,-108.0,-103.0,False,outdoors,grass,54.0,0.0,CAR00,Bank of America Stadium,,Bank of America Stadium
2021_11_NYG_TB,2021,REG,11,2021-11-22,Monday,20:15,NYG,TB,10,30,Home,20,40,False,2021112200,58667,10160000-0586-6749-7b55-06f7a253d023,202111220tam,19771.0,401326493,5758.0,15,8,423.0,-527.0,11.5,-113.0,102.0,49.5,-102.0,-109.0,False,outdoors,grass,68.0,6.0,TAM00,Raymond James Stadium,,Raymond James Stadium
2021_12_BUF_NO,2021,REG,12,2021-11-25,Thursday,20:20,BUF,NO,31,6,Home,-25,37,False,2021112502,58670,10160000-0586-703b-c1ab-4d97657fbeb0,202111250nor,19774.0,401326496,5761.0,4,4,-270.0,235.0,-7.0,100.0,-112.0,45.0,-110.0,-101.0,False,dome,sportturf,,,NOR00,Mercedes-Benz Superdome,,Mercedes-Benz Superdome
2021_12_CHI_DET,2021,REG,12,2021-11-25,Thursday,12:30,CHI,DET,16,14,Home,-2,30,False,2021112500,58668,10160000-0586-6841-ae86-4a9be6190bcd,202111250det,19772.0,401326494,5759.0,4,4,-129.0,115.0,-2.0,-107.0,-104.0,41.5,-103.0,-108.0,True,dome,fieldturf,,,DET00,Ford Field,,Ford Field
2021_12_LV_DAL,2021,REG,12,2021-11-25,Thursday,16:30,LV,DAL,36,33,Home,-3,69,False,2021112501,58669,10160000-0586-69a7-6648-aaa102713d03,202111250dal,19773.0,401326495,5760.0,4,4,269.0,-314.0,7.0,-106.0,-105.0,51.0,-103.0,-108.0,False,closed,matrixturf,,,DAL00,AT&T Stadium,,AT&T Stadium
2021_12_ATL_JAX,2021,REG,12,2021-11-28,Sunday,13:00,ATL,JAX,21,14,Home,-7,35,False,2021112803,58674,10160000-0586-748f-b4fd-44ee65f2acc4,202111280jax,19778.0,401326500,5763.0,10,7,-115.0,105.0,-1.5,-102.0,-108.0,46.0,-108.0,-103.0,False,outdoors,grass,61.0,4.0,JAX00,TIAA Bank Stadium,,TIAA Bank Stadium
2021_12_CAR_MIA,2021,REG,12,2021-11-28,Sunday,13:00,CAR,MIA,10,33,Home,23,43,False,2021112804,58675,10160000-0586-7535-a041-6da9a089c9c4,202111280mia,19779.0,401326501,5764.0,7,7,-119.0,108.0,-1.0,-110.0,-101.0,41.0,102.0,-113.0,False,outdoors,grass,74.0,4.0,MIA00,Hard Rock Stadium,,Hard Rock Stadium
